mc_step,rho_C,L_CD
84869,0.0358,300
84870,0.942,528
84871,0.0374,278
84872,0.9416,510
84873,0.036,264
84874,0.9429,538
84875,0.0353,254
84876,0.944,486
84877,0.0355,266
84878,0.9405,508
84879,0.0367,306
84880,0.9419,512
84881,0.0359,288
84882,0.9427,510
84883,0.0363,294
84884,0.9403,562
84885,0.0372,318
84886,0.9401,548
84887,0.0385,338
84888,0.9412,490
84889,0.0382,334
84890,0.9402,538
84891,0.0364,270
84892,0.9411,528
84893,0.0357,268
84894,0.9424,522
84895,0.0353,276
84896,0.9433,504
84897,0.0352,286
84898,0.9404,566
84899,0.0361,312
84900,0.941,552
84901,0.0357,282
84902,0.9436,496
84903,0.0348,266
84904,0.9421,496
84905,0.0357,286
84906,0.9429,526
84907,0.0361,284
84908,0.9432,484
84909,0.0367,290
84910,0.9424,508
84911,0.0353,248
84912,0.942,526
84913,0.0353,274
84914,0.9421,506
84915,0.0365,302
84916,0.9429,498
84917,0.0352,254
84918,0.944,508
84919,0.0354,264
84920,0.9426,544
84921,0.0361,272
84922,0.9413,542
84923,0.0358,298
84924,0.9425,498
84925,0.0358,252
84926,0.9443,494
84927,0.0344,278
84928,0.9425,556
84929,0.036,280
84930,0.943,508
84931,0.035,270
84932,0.9448,498
84933,0.0356,258
84934,0.9423,520
84935,0.0352,264
84936,0.9437,536
84937,0.0355,272
84938,0.9416,514
84939,0.037,304
84940,0.9402,558
84941,0.0374,324
84942,0.9387,574
84943,0.0369,320
84944,0.94,582
84945,0.0353,292
84946,0.9427,598
84947,0.0347,298
84948,0.9429,548
84949,0.0352,294
84950,0.944,562
84951,0.0343,280
84952,0.9444,556
84953,0.0345,270
84954,0.9439,504
84955,0.0349,270
84956,0.9436,528
84957,0.0346,278
84958,0.9421,554
84959,0.0345,262
84960,0.9443,506
84961,0.0344,256
84962,0.9435,484
84963,0.0358,308
84964,0.9426,536
84965,0.0355,288
84966,0.9433,514
84967,0.0358,296
84968,0.9428,530
84969,0.0356,272
84970,0.9433,508
84971,0.0357,274
84972,0.9434,512
84973,0.0359,272
84974,0.9434,512
84975,0.035,270
84976,0.9428,484
84977,0.0363,284
84978,0.942,494
84979,0.0349,266
84980,0.9428,514
84981,0.0357,304
84982,0.9422,536
84983,0.0355,302
84984,0.9421,514
84985,0.0357,288
84986,0.942,540
84987,0.0358,278
84988,0.9429,528
84989,0.0352,290
84990,0.9418,540
84991,0.0358,280
84992,0.9424,512
84993,0.0354,276
84994,0.9429,544
84995,0.0356,284
84996,0.9432,490
84997,0.0364,264
84998,0.9415,504
84999,0.036,266
85000,0.9435,482
85001,0.0357,266
85002,0.9426,528
85003,0.0358,290
85004,0.9434,508
85005,0.0345,262
85006,0.9445,514
85007,0.0356,264
85008,0.9436,528
85009,0.0355,284
85010,0.9423,510
85011,0.0361,288
85012,0.9419,496
85013,0.0363,264
85014,0.9432,530
85015,0.0349,250
85016,0.9427,522
85017,0.0348,262
85018,0.9451,500
85019,0.0338,258
85020,0.9425,490
85021,0.0361,300
85022,0.9417,496
85023,0.0367,314
85024,0.9423,532
85025,0.0352,284
85026,0.9425,542
85027,0.0348,270
85028,0.9435,504
85029,0.0354,292
85030,0.9415,550
85031,0.0356,312
85032,0.9416,516
85033,0.0356,286
85034,0.9425,530
85035,0.0365,300
85036,0.9411,494
85037,0.0362,302
85038,0.9423,500
85039,0.0363,280
85040,0.943,508
85041,0.0358,284
85042,0.9423,506
85043,0.0363,276
85044,0.942,484
85045,0.0355,252
85046,0.9433,498
85047,0.035,250
85048,0.9434,518
85049,0.0357,274
85050,0.9423,514
85051,0.0377,298
85052,0.9404,530
85053,0.0352,304
85054,0.9423,520
85055,0.0368,284
85056,0.9439,516
85057,0.037,296
85058,0.9396,546
85059,0.0372,310
85060,0.9399,550
85061,0.0373,270
85062,0.9417,522
85063,0.0361,282
85064,0.9425,532
85065,0.0365,304
85066,0.9417,584
85067,0.035,266
85068,0.9424,530
85069,0.0356,296
85070,0.9442,504
85071,0.0357,258
85072,0.9424,476
85073,0.036,250
85074,0.9417,514
85075,0.0366,300
85076,0.9431,510
85077,0.0356,268
85078,0.9421,528
85079,0.0358,272
85080,0.9403,546
85081,0.0361,276
85082,0.9414,576
85083,0.0357,292
85084,0.9418,542
85085,0.0353,258
85086,0.9423,534
85087,0.0355,284
85088,0.9432,504
85089,0.0357,268
85090,0.941,566
85091,0.0358,296
85092,0.9414,494
85093,0.0364,306
85094,0.9402,532
85095,0.0369,284
85096,0.943,436
85097,0.0368,284
85098,0.9398,526
85099,0.0358,284
85100,0.942,510
85101,0.0365,312
85102,0.9424,552
85103,0.0356,268
85104,0.9423,502
85105,0.0351,278
85106,0.9432,502
85107,0.034,262
85108,0.9457,510
85109,0.0338,274
85110,0.9436,566
85111,0.0352,256
85112,0.9432,528
85113,0.036,274
85114,0.9419,496
85115,0.0359,280
85116,0.9418,558
85117,0.0365,282
85118,0.9422,560
85119,0.0347,266
85120,0.9436,502
85121,0.0357,276
85122,0.9433,536
85123,0.0351,262
85124,0.9406,530
85125,0.036,270
85126,0.9426,504
85127,0.0364,270
85128,0.9415,534
85129,0.0367,298
85130,0.9415,502
85131,0.0364,300
85132,0.9417,488
85133,0.037,306
85134,0.9416,510
85135,0.0355,278
85136,0.9434,472
85137,0.0355,266
85138,0.9432,502
85139,0.0357,294
85140,0.9422,524
85141,0.0356,286
85142,0.9422,512
85143,0.0349,260
85144,0.9417,518
85145,0.0357,286
85146,0.943,514
85147,0.0348,262
85148,0.9445,500
85149,0.0341,262
85150,0.9441,518
85151,0.0352,278
85152,0.9432,504
85153,0.0359,280
85154,0.9432,518
85155,0.0354,280
85156,0.9433,498
85157,0.0357,272
85158,0.9414,504
85159,0.0365,270
85160,0.9424,490
85161,0.0361,282
85162,0.9431,546
85163,0.036,284
85164,0.9428,512
85165,0.0352,278
85166,0.9425,520
85167,0.0352,270
85168,0.9425,548
85169,0.0353,268
85170,0.9424,490
85171,0.0362,284
85172,0.942,522
85173,0.0363,280
85174,0.9416,534
85175,0.0358,280
85176,0.9427,492
85177,0.0356,266
85178,0.9433,506
85179,0.0354,242
85180,0.9425,504
85181,0.0354,278
85182,0.9453,528
85183,0.0348,278
85184,0.9413,560
85185,0.0353,254
85186,0.9429,536
85187,0.0359,302
85188,0.9413,544
85189,0.0364,286
85190,0.9425,510
85191,0.0352,252
85192,0.9433,488
85193,0.0352,244
85194,0.943,500
85195,0.0358,278
85196,0.9439,494
85197,0.0359,264
85198,0.9418,516
85199,0.0362,270
85200,0.9438,466
85201,0.0359,268
85202,0.9432,486
85203,0.0366,262
85204,0.942,506
85205,0.0363,272
85206,0.9423,518
85207,0.0357,286
85208,0.9427,566
85209,0.0353,280
85210,0.9426,520
85211,0.0355,266
85212,0.9419,536
85213,0.0344,256
85214,0.9455,524
85215,0.0343,250
85216,0.9425,524
85217,0.0363,292
85218,0.9413,546
85219,0.0362,300
85220,0.9406,550
85221,0.0361,308
85222,0.9416,546
85223,0.0359,286
85224,0.942,528
85225,0.0363,290
85226,0.9407,594
85227,0.037,314
85228,0.9417,558
85229,0.0353,290
85230,0.9419,492
85231,0.0359,290
85232,0.9418,516
85233,0.0361,284
85234,0.9406,532
85235,0.0375,326
85236,0.9398,526
85237,0.0367,302
85238,0.9426,526
85239,0.0359,282
85240,0.9422,538
85241,0.0368,288
85242,0.9427,458
85243,0.0352,248
85244,0.9434,488
85245,0.0353,264
85246,0.9435,504
85247,0.0346,254
85248,0.9442,516
85249,0.0345,256
85250,0.9427,520
85251,0.0365,294
85252,0.9413,530
85253,0.0366,282
85254,0.9421,520
85255,0.0361,284
85256,0.9418,518
85257,0.0359,288
85258,0.9412,536
85259,0.0372,324
85260,0.9402,566
85261,0.0374,312
85262,0.9423,508
85263,0.0357,286
85264,0.9431,518
85265,0.0358,266
85266,0.943,500
85267,0.036,280
85268,0.9431,516
85269,0.0366,284
85270,0.9399,570
85271,0.0362,278
85272,0.9422,540
85273,0.0358,272
85274,0.9415,532
85275,0.036,268
85276,0.9431,498
85277,0.0355,276
85278,0.9437,510
85279,0.0342,256
85280,0.9443,518
85281,0.0336,258
85282,0.9432,500
85283,0.0353,292
85284,0.9417,522
85285,0.0349,290
85286,0.943,530
85287,0.0353,320
85288,0.9423,488
85289,0.0354,298
85290,0.9431,510
85291,0.0355,276
85292,0.9443,500
85293,0.035,250
85294,0.945,502
85295,0.0353,268
85296,0.9424,516
85297,0.0366,284
85298,0.9429,524
85299,0.034,264
85300,0.9451,520
85301,0.0345,260
85302,0.9409,552
85303,0.036,294
85304,0.9417,572
85305,0.0357,306
85306,0.9427,494
85307,0.0363,316
85308,0.9413,552
85309,0.0353,300
85310,0.9423,538
85311,0.0343,276
85312,0.9441,492
85313,0.0352,292
85314,0.941,516
85315,0.0358,276
85316,0.9415,530
85317,0.0357,272
85318,0.9442,484
85319,0.0352,258
85320,0.9432,528
85321,0.0354,276
85322,0.941,568
85323,0.0359,286
85324,0.9426,536
85325,0.0353,280
85326,0.9432,520
85327,0.0351,260
85328,0.9435,522
85329,0.0338,242
85330,0.9439,524
85331,0.0349,264
85332,0.9428,512
85333,0.0359,292
85334,0.9417,516
85335,0.0355,258
85336,0.9442,478
85337,0.0352,276
85338,0.9419,504
85339,0.036,284
85340,0.9426,516
85341,0.0359,278
85342,0.9412,536
85343,0.0363,292
85344,0.9408,530
85345,0.0366,310
85346,0.9419,494
85347,0.0362,282
85348,0.9432,546
85349,0.0349,296
85350,0.9429,572
85351,0.0351,264
85352,0.9443,488
85353,0.0341,258
85354,0.9425,538
85355,0.0358,284
85356,0.9415,544
85357,0.0354,284
85358,0.9421,552
85359,0.0363,296
85360,0.9416,560
85361,0.0359,276
85362,0.9405,538
85363,0.0382,320
85364,0.9393,548
85365,0.0368,286
85366,0.9424,498
85367,0.037,276
85368,0.9407,524
85369,0.0362,256
85370,0.942,554
85371,0.036,258
85372,0.9411,556
85373,0.0356,276
85374,0.9438,496
85375,0.0346,252
85376,0.9457,482
85377,0.0348,266
85378,0.944,476
85379,0.0358,282
85380,0.9425,514
85381,0.0353,284
85382,0.9429,542
85383,0.0357,280
85384,0.9441,480
85385,0.035,266
85386,0.9435,542
85387,0.0351,270
85388,0.9425,542
85389,0.0354,278
85390,0.9422,544
85391,0.0354,280
85392,0.9435,538
85393,0.0347,270
85394,0.9431,560
85395,0.036,296
85396,0.9416,544
85397,0.0354,274
85398,0.9442,474
85399,0.0358,272
85400,0.9417,512
85401,0.036,274
85402,0.9429,524
85403,0.0357,264
85404,0.9421,504
85405,0.0354,272
85406,0.9439,496
85407,0.0368,290
85408,0.9423,530
85409,0.0352,290
85410,0.9433,486
85411,0.0364,278
85412,0.9419,478
85413,0.0362,268
85414,0.9412,506
85415,0.0359,258
85416,0.9426,496
85417,0.0363,276
85418,0.9429,494
85419,0.035,264
85420,0.9411,514
85421,0.0366,300
85422,0.9415,500
85423,0.0349,268
85424,0.9428,546
85425,0.0354,278
85426,0.9422,562
85427,0.0355,278
85428,0.9414,506
85429,0.0363,288
85430,0.9426,510
85431,0.0368,304
85432,0.9415,522
85433,0.0364,296
85434,0.9423,506
85435,0.0362,270
85436,0.9431,516
85437,0.036,274
85438,0.9427,508
85439,0.037,298
85440,0.9418,466
85441,0.0363,266
85442,0.9431,502
85443,0.0359,272
85444,0.9422,558
85445,0.0354,272
85446,0.9426,558
85447,0.0356,276
85448,0.9427,508
85449,0.036,280
85450,0.9414,532
85451,0.0363,262
85452,0.943,528
85453,0.0359,262
85454,0.9418,538
85455,0.0364,288
85456,0.941,512
85457,0.038,314
85458,0.9415,504
85459,0.0364,284
85460,0.9427,496
85461,0.0364,280
85462,0.9425,488
85463,0.0368,308
85464,0.941,544
85465,0.0366,296
85466,0.9415,524
85467,0.0367,284
85468,0.9419,498
85469,0.0365,276
85470,0.943,480
85471,0.0362,248
85472,0.9415,524
85473,0.0367,278
85474,0.9421,534
85475,0.0368,270
85476,0.9408,536
85477,0.0371,312
85478,0.9415,528
85479,0.0347,270
85480,0.9438,500
85481,0.0356,282
85482,0.943,540
85483,0.0354,290
85484,0.9435,514
85485,0.0354,284
85486,0.9428,506
85487,0.0354,278
85488,0.9432,508
85489,0.0355,254
85490,0.9443,474
85491,0.0357,244
85492,0.9421,508
85493,0.0358,266
85494,0.9428,500
85495,0.0359,262
85496,0.9423,512
85497,0.0367,296
85498,0.9414,536
85499,0.0372,314
85500,0.942,498
85501,0.0364,320
85502,0.9406,568
85503,0.0368,304
85504,0.9411,544
85505,0.0368,326
85506,0.9418,524
85507,0.0348,288
85508,0.9416,548
85509,0.0356,278
85510,0.9416,518
85511,0.0373,300
85512,0.9402,568
85513,0.0367,316
85514,0.9415,532
85515,0.0367,312
85516,0.9417,552
85517,0.0359,292
85518,0.9429,522
85519,0.0354,306
85520,0.942,548
85521,0.0368,292
85522,0.9407,542
85523,0.0359,286
85524,0.9436,520
85525,0.0354,248
85526,0.9437,498
85527,0.0357,272
85528,0.9419,534
85529,0.0363,306
85530,0.9426,510
85531,0.0361,300
85532,0.9421,504
85533,0.0367,292
85534,0.9414,548
85535,0.0357,284
85536,0.9422,518
85537,0.0363,300
85538,0.9421,514
85539,0.0356,278
85540,0.9435,512
85541,0.0358,290
85542,0.9434,510
85543,0.0347,266
85544,0.9429,562
85545,0.0343,272
85546,0.9437,534
85547,0.0356,274
85548,0.9443,478
85549,0.0355,278
85550,0.9443,504
85551,0.035,270
85552,0.9438,504
85553,0.0351,278
85554,0.9426,480
85555,0.0362,294
85556,0.9414,508
85557,0.0362,284
85558,0.9402,556
85559,0.037,320
85560,0.9393,544
85561,0.0372,304
85562,0.9399,550
85563,0.0374,304
85564,0.9408,562
85565,0.0356,276
85566,0.9431,538
85567,0.0351,270
85568,0.942,502
85569,0.0354,274
85570,0.9435,542
85571,0.0355,276
85572,0.9422,500
85573,0.0358,286
85574,0.9422,534
85575,0.0356,248
85576,0.9425,548
85577,0.0352,272
85578,0.9415,552
85579,0.0356,282
85580,0.9417,564
85581,0.0348,294
85582,0.9426,542
85583,0.0356,286
85584,0.9416,540
85585,0.0359,296
85586,0.9428,496
85587,0.036,298
85588,0.9415,496
85589,0.0357,280
85590,0.944,494
85591,0.0349,266
85592,0.9428,514
85593,0.0355,268
85594,0.9433,494
85595,0.0361,266
85596,0.9434,492
85597,0.0349,268
85598,0.9431,512
85599,0.0348,276
85600,0.9418,578
85601,0.0362,310
85602,0.9418,520
85603,0.0363,300
85604,0.9417,592
85605,0.0354,254
85606,0.9427,498
85607,0.0364,256
85608,0.9437,474
85609,0.0367,290
85610,0.9437,536
85611,0.0353,274
85612,0.9437,548
85613,0.0357,264
85614,0.9402,598
85615,0.0354,266
85616,0.9424,520
85617,0.0362,282
85618,0.9426,508
85619,0.035,250
85620,0.9441,482
85621,0.0357,268
85622,0.9436,526
85623,0.0354,276
85624,0.9434,534
85625,0.0356,290
85626,0.9427,520
85627,0.0362,278
85628,0.9422,514
85629,0.0369,278
85630,0.9431,504
85631,0.0354,258
85632,0.9439,508
85633,0.0352,252
85634,0.9433,496
85635,0.0352,250
85636,0.9436,530
85637,0.0353,256
85638,0.9433,510
85639,0.034,236
85640,0.9453,494
85641,0.0339,258
85642,0.9454,486
85643,0.0352,286
85644,0.9425,522
85645,0.0362,260
85646,0.9424,468
85647,0.0352,254
85648,0.9439,514
85649,0.0352,258
85650,0.9441,488
85651,0.0354,268
85652,0.944,516
85653,0.036,310
85654,0.9414,532
85655,0.0369,308
85656,0.9412,522
85657,0.0368,286
85658,0.942,536
85659,0.0355,276
85660,0.9437,512
85661,0.0345,256
85662,0.9445,494
85663,0.0342,268
85664,0.9437,534
85665,0.0348,250
85666,0.9448,500
85667,0.0337,254
85668,0.9441,492
85669,0.0346,250
85670,0.9426,502
85671,0.0359,266
85672,0.9429,474
85673,0.037,314
85674,0.9436,548
85675,0.0358,298
85676,0.9439,508
85677,0.0348,288
85678,0.9444,490
85679,0.0359,280
85680,0.9446,484
85681,0.035,284
85682,0.9431,554
85683,0.036,286
85684,0.9442,490
85685,0.0355,296
85686,0.9423,552
85687,0.0357,298
85688,0.9418,536
85689,0.0351,270
85690,0.9437,502
85691,0.035,270
85692,0.944,522
85693,0.0352,274
85694,0.9409,538
85695,0.0357,300
85696,0.9406,546
85697,0.0367,292
85698,0.9433,558
85699,0.0348,280
85700,0.9424,570
85701,0.0351,302
85702,0.9422,564
85703,0.0364,318
85704,0.9417,556
85705,0.0355,276
85706,0.943,532
85707,0.0354,276
85708,0.9429,516
85709,0.036,316
85710,0.9412,512
85711,0.035,274
85712,0.9425,514
85713,0.0356,282
85714,0.9409,488
85715,0.0365,284
85716,0.9414,532
85717,0.0362,268
85718,0.9421,502
85719,0.0359,252
85720,0.9433,528
85721,0.0349,250
85722,0.9432,514
85723,0.0346,246
85724,0.9437,514
85725,0.0356,286
85726,0.944,462
85727,0.0356,302
85728,0.9428,552
85729,0.0357,292
85730,0.9419,524
85731,0.0363,298
85732,0.942,484
85733,0.0358,268
85734,0.9436,520
85735,0.0341,258
85736,0.9432,508
85737,0.0347,270
85738,0.9435,476
85739,0.0348,270
85740,0.9438,478
85741,0.0349,266
85742,0.9442,538
85743,0.0351,282
85744,0.9405,574
85745,0.0357,278
85746,0.9414,556
85747,0.0354,280
85748,0.9435,474
85749,0.036,266
85750,0.9452,512
85751,0.0344,234
85752,0.9434,494
85753,0.0348,256
85754,0.9442,510
85755,0.0362,282
85756,0.9419,524
85757,0.0365,306
85758,0.9421,540
85759,0.036,294
85760,0.9416,530
85761,0.0368,318
85762,0.9422,500
85763,0.0352,280
85764,0.9404,546
85765,0.0364,300
85766,0.9416,522
85767,0.0369,292
85768,0.9406,510
85769,0.0372,296
85770,0.941,524
85771,0.036,280
85772,0.9418,534
85773,0.0351,294
85774,0.9437,498
85775,0.0358,296
85776,0.9404,570
85777,0.0363,294
85778,0.9406,548
85779,0.0363,306
85780,0.9399,538
85781,0.0369,298
85782,0.9426,546
85783,0.0356,274
85784,0.9425,520
85785,0.0348,262
85786,0.9428,518
85787,0.0365,276
85788,0.9409,530
85789,0.0375,298
85790,0.9411,462
85791,0.0378,310
85792,0.9383,544
85793,0.0376,328
85794,0.9411,500
85795,0.0366,300
85796,0.9409,510
85797,0.0361,288
85798,0.9429,534
85799,0.0355,280
85800,0.9419,500
85801,0.0363,290
85802,0.9424,534
85803,0.0347,288
85804,0.9423,516
85805,0.0361,298
85806,0.9429,526
85807,0.0355,298
85808,0.944,504
85809,0.0358,276
85810,0.9428,512
85811,0.0359,258
85812,0.9434,510
85813,0.0361,288
85814,0.9422,478
85815,0.0369,270
85816,0.9415,530
85817,0.0366,300
85818,0.9425,522
85819,0.0348,294
85820,0.9416,550
85821,0.0352,276
85822,0.9425,528
85823,0.0371,318
85824,0.9409,516
85825,0.0364,306
85826,0.9401,546
85827,0.0361,302
85828,0.9419,568
85829,0.0348,302
85830,0.9435,550
85831,0.0351,298
85832,0.942,548
85833,0.0347,294
85834,0.942,562
85835,0.0362,316
85836,0.9412,522
85837,0.0362,300
85838,0.9411,554
85839,0.036,304
85840,0.9419,584
85841,0.0351,288
85842,0.9436,526
85843,0.0342,262
85844,0.9435,528
85845,0.0365,274
85846,0.941,540
85847,0.0375,316
85848,0.9425,504
85849,0.0353,282
85850,0.9414,502
85851,0.037,296
85852,0.943,526
85853,0.0367,302
85854,0.9419,504
85855,0.0367,292
85856,0.9418,492
85857,0.0367,300
85858,0.941,526
85859,0.0362,298
85860,0.9423,558
85861,0.036,310
85862,0.9399,552
85863,0.037,304
85864,0.9408,570
85865,0.0357,296
85866,0.9423,546
85867,0.0364,286
85868,0.9404,556
85869,0.0372,294
85870,0.9413,502
85871,0.037,310
85872,0.9404,528
85873,0.0365,294
85874,0.9423,522
85875,0.0362,314
85876,0.9411,522
85877,0.0383,322
85878,0.9379,566
85879,0.0379,328
85880,0.9424,534
85881,0.0357,290
85882,0.9414,546
85883,0.0367,314
85884,0.9418,548
85885,0.0356,278
85886,0.9441,502
85887,0.0352,264
85888,0.9436,496
85889,0.0354,286
85890,0.9441,536
85891,0.0348,284
85892,0.9418,530
85893,0.0361,278
85894,0.9426,488
85895,0.0361,300
85896,0.9415,490
85897,0.0369,296
85898,0.9425,484
85899,0.0364,264
85900,0.9418,470
85901,0.037,266
85902,0.9423,514
85903,0.0352,250
85904,0.9445,466
85905,0.0359,274
85906,0.9433,502
85907,0.0352,258
85908,0.9439,518
85909,0.0361,286
85910,0.9426,512
85911,0.0363,292
85912,0.9405,500
85913,0.0365,304
85914,0.9398,578
85915,0.0352,278
85916,0.9429,554
85917,0.0353,290
85918,0.9428,490
85919,0.0348,272
85920,0.9426,534
85921,0.0358,302
85922,0.9408,560
85923,0.0359,288
85924,0.9415,530
85925,0.0362,272
85926,0.9428,478
85927,0.036,274
85928,0.943,522
85929,0.0355,274
85930,0.9422,536
85931,0.0371,272
85932,0.9428,524
85933,0.0356,270
85934,0.9433,476
85935,0.0356,288
85936,0.9414,540
85937,0.0363,272
85938,0.9418,494
85939,0.0359,268
85940,0.9421,516
85941,0.0364,306
85942,0.9415,512
85943,0.0358,290
85944,0.9416,502
85945,0.0367,276
85946,0.9407,550
85947,0.0365,278
85948,0.9414,580
85949,0.0358,270
85950,0.9423,502
85951,0.0365,282
85952,0.9417,530
85953,0.036,288
85954,0.9434,550
85955,0.0356,260
85956,0.9418,504
85957,0.0363,284
85958,0.9413,542
85959,0.0363,296
85960,0.9398,546
85961,0.0363,306
85962,0.9422,522
85963,0.036,310
85964,0.9425,534
85965,0.0353,272
85966,0.9409,516
85967,0.0363,304
85968,0.9413,502
85969,0.0364,294
85970,0.9424,508
85971,0.0357,292
85972,0.9435,504
85973,0.0366,286
85974,0.9423,500
85975,0.0359,288
85976,0.9432,466
85977,0.0361,286
85978,0.9415,496
85979,0.0367,286
85980,0.9423,510
85981,0.0363,308
85982,0.9414,532
85983,0.0349,258
85984,0.9432,532
85985,0.0347,286
85986,0.9428,520
85987,0.035,282
85988,0.9446,498
85989,0.0345,266
85990,0.9442,544
85991,0.0345,248
85992,0.9423,524
85993,0.0363,264
85994,0.9427,502
85995,0.0356,254
85996,0.9435,530
85997,0.0347,260
85998,0.9445,534
85999,0.0347,278
86000,0.9426,558
86001,0.0355,278
86002,0.9411,554
86003,0.0364,308
86004,0.9419,530
86005,0.0359,286
86006,0.9413,534
86007,0.0357,288
86008,0.9421,486
86009,0.0356,264
86010,0.9427,514
86011,0.0355,274
86012,0.9437,514
86013,0.0347,288
86014,0.9434,552
86015,0.0354,292
86016,0.944,532
86017,0.0358,284
86018,0.9433,526
86019,0.0354,292
86020,0.9433,484
86021,0.0356,280
86022,0.9443,490
86023,0.0358,264
86024,0.9427,490
86025,0.036,286
86026,0.9414,544
86027,0.0366,300
86028,0.9407,512
86029,0.0377,294
86030,0.9421,520
86031,0.036,274
86032,0.9405,576
86033,0.036,304
86034,0.9408,536
86035,0.0359,280
86036,0.9418,548
86037,0.0357,288
86038,0.9415,542
86039,0.0357,282
86040,0.9432,502
86041,0.0361,302
86042,0.9417,496
86043,0.0364,302
86044,0.9432,498
86045,0.0358,272
86046,0.9433,504
86047,0.0349,296
86048,0.9432,534
86049,0.0348,262
86050,0.9431,514
86051,0.0354,270
86052,0.9422,554
86053,0.0352,268
86054,0.9417,568
86055,0.0363,280
86056,0.9419,526
86057,0.0371,270
86058,0.941,494
86059,0.0365,280
86060,0.9431,458
86061,0.0356,258
86062,0.9438,492
86063,0.0356,278
86064,0.9421,516
86065,0.035,286
86066,0.942,530
86067,0.0358,288
86068,0.9429,562
86069,0.0346,260
86070,0.9446,482
86071,0.0345,254
86072,0.9419,522
86073,0.0352,280
86074,0.9413,576
86075,0.0359,286
86076,0.9436,486
86077,0.0359,280
86078,0.9429,532
86079,0.0359,252
86080,0.9432,532
86081,0.0359,292
86082,0.9421,552
86083,0.0357,282
86084,0.9428,546
86085,0.0359,276
86086,0.9419,502
86087,0.0362,278
86088,0.9423,534
86089,0.0356,286
86090,0.942,530
86091,0.0352,276
86092,0.9432,492
86093,0.0355,272
86094,0.9429,528
86095,0.0357,278
86096,0.9425,522
86097,0.0359,282
86098,0.9443,494
86099,0.0361,288
86100,0.9428,492
86101,0.0357,262
86102,0.9416,530
86103,0.0361,278
86104,0.9433,480
86105,0.0366,304
86106,0.9417,500
86107,0.0367,290
86108,0.9426,520
86109,0.0355,292
86110,0.9413,550
86111,0.0367,304
86112,0.9411,546
86113,0.0362,294
86114,0.941,548
86115,0.0372,298
86116,0.9411,504
86117,0.0372,286
86118,0.9414,510
86119,0.0365,296
86120,0.9431,534
86121,0.035,280
86122,0.9414,562
86123,0.0352,296
86124,0.9428,514
86125,0.0352,266
86126,0.9438,506
86127,0.0345,260
86128,0.9423,516
86129,0.0375,306
86130,0.9415,506
86131,0.0367,302
86132,0.9421,532
86133,0.036,266
86134,0.9416,516
86135,0.0368,316
86136,0.9433,504
86137,0.0364,280
86138,0.9427,518
86139,0.036,282
86140,0.9435,476
86141,0.0364,278
86142,0.9414,504
86143,0.0372,310
86144,0.9389,544
86145,0.0386,298
86146,0.942,490
86147,0.0368,276
86148,0.9422,466
86149,0.0377,290
86150,0.9427,492
86151,0.0359,264
86152,0.9436,490
86153,0.0359,288
86154,0.943,530
86155,0.0363,294
86156,0.9415,558
86157,0.0359,288
86158,0.9431,524
86159,0.0364,304
86160,0.9414,514
86161,0.0361,276
86162,0.9428,496
86163,0.0364,280
86164,0.9427,494
86165,0.0359,276
86166,0.9418,552
86167,0.0357,276
86168,0.944,532
86169,0.0346,278
86170,0.9446,542
86171,0.0334,262
86172,0.9457,556
86173,0.0337,268
86174,0.9446,508
86175,0.0354,308
86176,0.942,514
86177,0.0363,290
86178,0.9424,522
86179,0.0361,266
86180,0.9417,504
86181,0.0362,280
86182,0.9421,498
86183,0.0362,302
86184,0.9418,568
86185,0.0356,288
86186,0.9424,526
86187,0.0363,310
86188,0.9429,500
86189,0.0354,292
86190,0.9416,518
86191,0.036,294
86192,0.9427,552
86193,0.0348,284
86194,0.9428,542
86195,0.0349,272
86196,0.9432,520
86197,0.0352,312
86198,0.9418,548
86199,0.0357,294
86200,0.9429,522
86201,0.0357,290
86202,0.9421,578
86203,0.0348,258
86204,0.9424,526
86205,0.0361,266
86206,0.9437,508
86207,0.0352,260
86208,0.9426,560
86209,0.0348,272
86210,0.9421,530
86211,0.0362,286
86212,0.9431,502
86213,0.0357,266
86214,0.9427,532
86215,0.0368,266
86216,0.9429,484
86217,0.0365,290
86218,0.9431,468
86219,0.0356,256
86220,0.9434,522
86221,0.0347,256
86222,0.9422,524
86223,0.0356,282
86224,0.9452,502
86225,0.0345,280
86226,0.9436,538
86227,0.0354,276
86228,0.9431,524
86229,0.0343,254
86230,0.9418,526
86231,0.0357,288
86232,0.9435,520
86233,0.0347,280
86234,0.9447,544
86235,0.0348,266
86236,0.9433,528
86237,0.0339,252
86238,0.9426,538
86239,0.0354,276
86240,0.9427,562
86241,0.0344,250
86242,0.9426,498
86243,0.0354,274
86244,0.9432,498
86245,0.0352,266
86246,0.9418,516
86247,0.0352,260
86248,0.9431,552
86249,0.0357,274
86250,0.9428,498
86251,0.0374,296
86252,0.941,476
86253,0.0379,300
86254,0.9422,464
86255,0.0368,288
86256,0.942,510
86257,0.0369,280
86258,0.942,542
86259,0.0358,278
86260,0.9435,522
86261,0.0352,268
86262,0.9433,514
86263,0.0359,266
86264,0.9433,494
86265,0.0364,266
86266,0.9433,478
86267,0.0364,292
86268,0.944,502
86269,0.0367,298
86270,0.9422,490
86271,0.0358,286
86272,0.9428,474
86273,0.0359,298
86274,0.9411,534
86275,0.0366,306
86276,0.9425,506
86277,0.0372,264
86278,0.9422,472
86279,0.0363,284
