mc_step,rho_C,rho_CD
3405,0.21,0.3328
3406,0.1864,0.3056
3407,0.206,0.3288
3408,0.1816,0.2968
3409,0.206,0.3208
3410,0.1872,0.3
3411,0.2088,0.3296
3412,0.1848,0.304
3413,0.2256,0.3436
3414,0.1724,0.2848
3415,0.2164,0.3436
3416,0.1904,0.3056
3417,0.1944,0.3132
3418,0.1988,0.3116
3419,0.1852,0.2864
3420,0.1948,0.3172
3421,0.1984,0.3252
3422,0.2004,0.3252
3423,0.1972,0.3212
3424,0.1972,0.3228
3425,0.1904,0.3008
3426,0.1992,0.3108
3427,0.2024,0.3188
3428,0.1872,0.3116
3429,0.2004,0.3216
3430,0.1928,0.3176
3431,0.1956,0.314
3432,0.2104,0.334
3433,0.19,0.3052
3434,0.2084,0.3196
3435,0.1892,0.2896
3436,0.2124,0.3304
3437,0.1928,0.3088
3438,0.2032,0.3256
3439,0.1912,0.3132
3440,0.2076,0.328
3441,0.1976,0.322
3442,0.2028,0.3316
3443,0.1932,0.316
3444,0.2132,0.332
3445,0.188,0.3028
3446,0.2096,0.332
3447,0.1908,0.3072
3448,0.204,0.324
3449,0.1836,0.3032
3450,0.2064,0.3188
3451,0.1848,0.2992
3452,0.2192,0.3436
3453,0.178,0.2868
3454,0.2312,0.3524
3455,0.1808,0.2832
3456,0.2088,0.3204
3457,0.1904,0.2988
3458,0.1988,0.3084
3459,0.1872,0.3096
3460,0.2096,0.332
3461,0.1872,0.3
3462,0.204,0.3228
3463,0.1844,0.3
3464,0.1892,0.3124
3465,0.2036,0.3184
3466,0.1912,0.3152
3467,0.206,0.3228
3468,0.1928,0.304
3469,0.192,0.3192
3470,0.1976,0.3208
3471,0.2044,0.3288
3472,0.1996,0.3236
3473,0.1988,0.3264
3474,0.1956,0.3204
3475,0.1984,0.3328
3476,0.2104,0.3412
3477,0.1872,0.3032
3478,0.1964,0.3148
3479,0.2012,0.312
3480,0.1912,0.3148
3481,0.206,0.3428
3482,0.182,0.312
3483,0.2212,0.3512
3484,0.1808,0.3004
3485,0.206,0.3248
3486,0.1916,0.3096
3487,0.1992,0.324
3488,0.1936,0.3192
3489,0.2124,0.3324
3490,0.1836,0.3004
3491,0.2052,0.312
3492,0.2112,0.3244
3493,0.1864,0.3036
3494,0.208,0.3148
3495,0.1948,0.2932
3496,0.22,0.3272
3497,0.1844,0.2948
3498,0.212,0.3304
3499,0.1912,0.3024
3500,0.2136,0.3392
3501,0.1816,0.3
3502,0.204,0.3236
3503,0.1912,0.3104
3504,0.1992,0.3288
3505,0.1916,0.312
3506,0.2136,0.3448
3507,0.1892,0.3088
3508,0.1932,0.3112
3509,0.2,0.3264
3510,0.1884,0.3048
3511,0.2048,0.328
3512,0.182,0.2968
3513,0.2004,0.3208
3514,0.196,0.3148
3515,0.2028,0.3208
3516,0.1868,0.3
3517,0.2068,0.3204
3518,0.1944,0.302
3519,0.2004,0.3212
3520,0.19,0.3076
3521,0.1984,0.3184
3522,0.1936,0.31
3523,0.2052,0.326
3524,0.1836,0.2996
3525,0.2008,0.3264
3526,0.198,0.3244
3527,0.2024,0.3368
3528,0.2044,0.3328
3529,0.1996,0.316
3530,0.1964,0.318
3531,0.2024,0.3252
3532,0.2,0.3124
3533,0.196,0.3124
3534,0.2008,0.318
3535,0.2164,0.344
3536,0.1964,0.3192
3537,0.202,0.3168
3538,0.1976,0.3168
3539,0.1936,0.3148
3540,0.1952,0.3136
3541,0.2032,0.3216
3542,0.1952,0.3104
3543,0.21,0.338
3544,0.1816,0.2928
3545,0.2,0.32
3546,0.194,0.3096
3547,0.1968,0.3136
3548,0.2068,0.32
3549,0.198,0.3176
3550,0.1876,0.3112
3551,0.2132,0.3424
3552,0.1788,0.2912
3553,0.2188,0.3484
3554,0.1848,0.3028
3555,0.2052,0.336
3556,0.2008,0.3212
3557,0.1868,0.3052
3558,0.2128,0.3284
3559,0.19,0.3184
3560,0.1968,0.3192
3561,0.1872,0.306
3562,0.1992,0.3196
3563,0.1888,0.3136
3564,0.1988,0.3268
3565,0.2028,0.326
3566,0.1888,0.298
3567,0.2092,0.3488
3568,0.2056,0.3368
3569,0.196,0.316
3570,0.2044,0.3304
3571,0.214,0.3416
3572,0.1988,0.322
3573,0.1956,0.322
3574,0.1952,0.318
3575,0.2004,0.3252
3576,0.2112,0.342
3577,0.1908,0.3168
3578,0.216,0.3496
3579,0.1848,0.3008
3580,0.2216,0.3556
3581,0.1908,0.3124
3582,0.2076,0.3264
3583,0.2012,0.314
3584,0.186,0.3024
3585,0.2132,0.338
3586,0.1908,0.3108
3587,0.2044,0.3292
3588,0.1872,0.3052
3589,0.2072,0.3296
3590,0.1912,0.3116
3591,0.21,0.3336
3592,0.192,0.3072
3593,0.1908,0.3096
3594,0.202,0.3288
3595,0.1912,0.3092
3596,0.2076,0.3244
3597,0.1972,0.3088
3598,0.2116,0.3344
3599,0.1976,0.306
3600,0.2084,0.3288
3601,0.1988,0.3168
3602,0.1936,0.3136
3603,0.196,0.318
3604,0.2144,0.3332
3605,0.1916,0.306
3606,0.2044,0.3252
3607,0.196,0.31
3608,0.1872,0.2996
3609,0.2068,0.316
3610,0.1952,0.3116
3611,0.2064,0.3288
3612,0.1908,0.308
3613,0.198,0.308
3614,0.1952,0.308
3615,0.1944,0.3052
3616,0.1996,0.3196
3617,0.2104,0.344
3618,0.198,0.3228
3619,0.1824,0.3048
3620,0.2012,0.33
3621,0.1856,0.3148
3622,0.202,0.326
3623,0.1836,0.3024
3624,0.1972,0.3224
3625,0.1884,0.3088
3626,0.204,0.3308
3627,0.1872,0.3072
3628,0.2108,0.336
3629,0.1832,0.3008
3630,0.2032,0.3256
3631,0.2048,0.3232
3632,0.1868,0.3012
3633,0.2,0.3168
3634,0.1968,0.3176
3635,0.2028,0.3248
3636,0.1916,0.3136
3637,0.2052,0.334
3638,0.1964,0.3092
3639,0.1968,0.3144
3640,0.2016,0.328
3641,0.2004,0.3324
3642,0.1968,0.3156
3643,0.2032,0.326
3644,0.1932,0.306
3645,0.1852,0.3104
3646,0.2008,0.318
3647,0.1996,0.3204
3648,0.1964,0.3168
3649,0.188,0.3036
3650,0.1932,0.3028
3651,0.204,0.3184
3652,0.2028,0.3156
3653,0.2008,0.3168
3654,0.2048,0.3296
3655,0.202,0.3252
3656,0.1944,0.3152
3657,0.206,0.3228
3658,0.1816,0.2924
3659,0.2164,0.3448
3660,0.1788,0.292
3661,0.2148,0.346
3662,0.1824,0.3068
3663,0.2068,0.3376
3664,0.196,0.3208
3665,0.2216,0.358
3666,0.1832,0.3024
3667,0.214,0.3424
3668,0.1972,0.3152
3669,0.2072,0.318
3670,0.1924,0.3092
3671,0.2056,0.3224
3672,0.1968,0.3144
3673,0.1976,0.3144
3674,0.1928,0.296
3675,0.1968,0.3084
3676,0.196,0.3144
3677,0.1976,0.314
3678,0.1804,0.2868
3679,0.2072,0.3364
3680,0.1868,0.3032
3681,0.216,0.3492
3682,0.1844,0.3012
3683,0.1872,0.31
3684,0.204,0.3244
3685,0.2032,0.3236
3686,0.1924,0.316
3687,0.2112,0.3384
3688,0.1856,0.3032
3689,0.1876,0.3016
3690,0.1952,0.316
3691,0.1948,0.314
3692,0.2152,0.3216
3693,0.184,0.29
3694,0.21,0.3188
3695,0.1972,0.3136
3696,0.1912,0.3124
3697,0.2,0.3276
3698,0.1848,0.3056
3699,0.2116,0.3336
3700,0.1908,0.3116
3701,0.2008,0.3264
3702,0.1784,0.2988
3703,0.196,0.3096
3704,0.2028,0.3208
3705,0.192,0.3092
3706,0.2048,0.3328
3707,0.19,0.3084
3708,0.2056,0.328
3709,0.2004,0.3184
3710,0.2012,0.3252
3711,0.208,0.328
3712,0.1848,0.3068
3713,0.206,0.3336
3714,0.1772,0.2948
3715,0.2176,0.3444
3716,0.182,0.3036
3717,0.2132,0.3184
3718,0.1768,0.282
3719,0.216,0.3396
3720,0.2068,0.3176
3721,0.1976,0.3132
3722,0.206,0.3336
3723,0.198,0.32
3724,0.1988,0.3288
3725,0.2116,0.3436
3726,0.1968,0.3124
3727,0.2064,0.3308
3728,0.1868,0.3076
3729,0.2156,0.3356
3730,0.1808,0.2944
3731,0.2248,0.348
3732,0.1796,0.2996
3733,0.2176,0.338
3734,0.1852,0.3024
3735,0.2064,0.3332
3736,0.1976,0.3196
3737,0.1964,0.3224
3738,0.1932,0.3176
3739,0.1984,0.3144
3740,0.1964,0.3116
3741,0.208,0.3192
3742,0.1852,0.3024
3743,0.2228,0.3456
3744,0.1696,0.2796
3745,0.2372,0.3536
3746,0.17,0.2848
3747,0.2264,0.3568
3748,0.1772,0.292
3749,0.208,0.3244
3750,0.1984,0.3144
3751,0.208,0.334
3752,0.2004,0.3104
3753,0.1916,0.3128
3754,0.1896,0.3072
3755,0.2048,0.3208
3756,0.198,0.3136
3757,0.202,0.3264
3758,0.184,0.3104
3759,0.2188,0.338
3760,0.1804,0.2964
3761,0.2096,0.3292
3762,0.194,0.2916
3763,0.1888,0.2956
3764,0.2064,0.3224
3765,0.1748,0.2872
3766,0.228,0.338
3767,0.1776,0.2924
3768,0.2224,0.3484
3769,0.1724,0.2756
3770,0.2216,0.3468
3771,0.1732,0.2868
3772,0.2024,0.326
3773,0.19,0.3096
3774,0.21,0.3428
3775,0.194,0.3204
3776,0.1956,0.3268
3777,0.2008,0.3368
3778,0.1992,0.326
3779,0.2108,0.3448
3780,0.1988,0.3272
3781,0.194,0.3076
3782,0.2028,0.3188
3783,0.2028,0.3208
3784,0.1968,0.3164
3785,0.1908,0.3184
3786,0.1952,0.3184
3787,0.1876,0.3092
3788,0.2008,0.3204
3789,0.204,0.3276
3790,0.1784,0.2968
3791,0.2228,0.3456
3792,0.1796,0.3028
3793,0.2156,0.3464
3794,0.1792,0.2844
3795,0.2112,0.3264
3796,0.1824,0.2884
3797,0.2056,0.314
3798,0.1908,0.3044
3799,0.2056,0.3156
3800,0.1936,0.3092
3801,0.202,0.3252
3802,0.2008,0.3164
3803,0.1976,0.3176
3804,0.1944,0.314
3805,0.2056,0.3268
3806,0.1748,0.2828
3807,0.2048,0.3268
3808,0.2012,0.3148
3809,0.1932,0.3152
3810,0.2032,0.3204
3811,0.1908,0.3172
3812,0.208,0.3292
3813,0.1868,0.3056
3814,0.2024,0.3148
3815,0.2,0.312
3816,0.1904,0.3004
3817,0.2028,0.312
3818,0.1916,0.3072
3819,0.2072,0.328
3820,0.198,0.3148
3821,0.2028,0.326
3822,0.1952,0.3096
3823,0.2052,0.3196
3824,0.1932,0.3168
3825,0.2004,0.3176
3826,0.1952,0.3124
3827,0.204,0.3172
3828,0.1832,0.302
3829,0.2232,0.338
3830,0.1716,0.282
3831,0.214,0.324
3832,0.1888,0.2968
3833,0.2132,0.328
3834,0.1812,0.2896
3835,0.2076,0.3244
3836,0.1792,0.2884
3837,0.2184,0.3364
3838,0.1816,0.2984
3839,0.2044,0.3368
3840,0.1764,0.2956
3841,0.222,0.3504
3842,0.1804,0.2988
3843,0.2008,0.3244
3844,0.1944,0.308
3845,0.1984,0.31
3846,0.1972,0.3172
3847,0.2068,0.334
3848,0.188,0.3016
3849,0.1972,0.3148
3850,0.2084,0.336
3851,0.1912,0.3112
3852,0.1912,0.3156
3853,0.1968,0.3152
3854,0.2096,0.3204
3855,0.1828,0.3052
3856,0.2072,0.3252
3857,0.184,0.2912
3858,0.2156,0.344
3859,0.194,0.3256
3860,0.2164,0.3408
3861,0.1908,0.3116
3862,0.2052,0.3196
3863,0.1944,0.3116
3864,0.2,0.3292
3865,0.188,0.314
3866,0.2096,0.34
3867,0.1896,0.3104
3868,0.21,0.3368
3869,0.192,0.3208
3870,0.2052,0.3292
3871,0.2024,0.3156
3872,0.182,0.3028
3873,0.2244,0.3548
3874,0.1796,0.2928
3875,0.2148,0.3432
3876,0.184,0.3076
3877,0.2192,0.3396
3878,0.1756,0.2832
3879,0.2208,0.3468
3880,0.1644,0.274
3881,0.2184,0.3376
3882,0.1832,0.3012
3883,0.2084,0.33
3884,0.2036,0.3148
3885,0.196,0.3196
3886,0.2008,0.3252
3887,0.1916,0.3092
3888,0.2036,0.336
3889,0.2,0.3372
3890,0.2048,0.342
3891,0.1836,0.3012
3892,0.1976,0.3216
3893,0.1952,0.32
3894,0.1828,0.2912
3895,0.2056,0.3144
3896,0.1876,0.302
3897,0.2056,0.3304
3898,0.1912,0.2992
3899,0.202,0.318
3900,0.1944,0.3124
3901,0.1948,0.3116
3902,0.198,0.3152
3903,0.2116,0.3448
3904,0.1932,0.3176
3905,0.206,0.342
3906,0.1936,0.3084
3907,0.1968,0.3116
3908,0.1936,0.3132
3909,0.1952,0.312
3910,0.2016,0.314
3911,0.1836,0.3044
3912,0.204,0.3344
3913,0.2056,0.3356
3914,0.2076,0.3404
3915,0.2004,0.3264
3916,0.2016,0.3308
3917,0.1924,0.3188
3918,0.202,0.3316
3919,0.206,0.33
3920,0.1932,0.3064
3921,0.2044,0.3268
3922,0.1856,0.308
3923,0.2096,0.3504
3924,0.1888,0.3116
3925,0.2148,0.3476
3926,0.1868,0.3088
3927,0.206,0.326
3928,0.214,0.3416
3929,0.188,0.312
3930,0.212,0.3328
3931,0.188,0.3028
3932,0.2108,0.3424
3933,0.1744,0.2868
3934,0.2244,0.3536
3935,0.1808,0.2932
3936,0.2112,0.326
3937,0.186,0.3036
3938,0.212,0.324
3939,0.1928,0.3068
3940,0.2036,0.326
3941,0.2008,0.3132
3942,0.208,0.3276
3943,0.186,0.3088
3944,0.2216,0.3528
3945,0.188,0.306
3946,0.2216,0.3428
3947,0.1776,0.2916
3948,0.2056,0.3356
3949,0.1868,0.3112
3950,0.2192,0.3476
3951,0.1868,0.3068
3952,0.2076,0.3268
3953,0.1796,0.3024
3954,0.2076,0.3252
3955,0.1932,0.3096
3956,0.2,0.3036
3957,0.2064,0.3236
3958,0.198,0.322
3959,0.2004,0.3184
3960,0.2016,0.3236
3961,0.1928,0.316
3962,0.1988,0.322
3963,0.1948,0.3156
3964,0.1988,0.3244
3965,0.196,0.3236
3966,0.1936,0.3204
3967,0.2048,0.33
3968,0.188,0.304
3969,0.1996,0.3172
3970,0.1956,0.3012
3971,0.2036,0.3208
3972,0.1828,0.296
3973,0.22,0.35
3974,0.18,0.29
3975,0.216,0.3424
3976,0.1812,0.31
3977,0.2136,0.344
3978,0.19,0.3156
3979,0.2068,0.3348
3980,0.1896,0.3228
3981,0.202,0.3272
3982,0.1956,0.3144
3983,0.1988,0.3216
3984,0.1916,0.3092
3985,0.1932,0.314
3986,0.2012,0.3252
3987,0.196,0.3108
3988,0.1964,0.3104
3989,0.2016,0.328
3990,0.2012,0.3308
3991,0.1888,0.312
3992,0.2004,0.328
3993,0.1832,0.2968
3994,0.2128,0.3352
3995,0.19,0.3148
3996,0.1988,0.3244
3997,0.19,0.3028
3998,0.2164,0.344
3999,0.1976,0.32
4000,0.2068,0.3204
4001,0.1896,0.3052
4002,0.2092,0.3432
4003,0.1824,0.3016
4004,0.21,0.3404
4005,0.1868,0.314
4006,0.1992,0.3272
4007,0.2056,0.3376
4008,0.2056,0.3364
4009,0.1784,0.2956
4010,0.214,0.334
4011,0.1948,0.3064
4012,0.1968,0.3144
4013,0.2076,0.3368
4014,0.1868,0.2984
4015,0.2236,0.35
4016,0.172,0.2916
4017,0.2224,0.3464
4018,0.1716,0.278
4019,0.2244,0.3512
4020,0.174,0.2908
4021,0.2184,0.3552
4022,0.1696,0.2804
4023,0.2204,0.3472
4024,0.1784,0.2892
4025,0.212,0.3456
4026,0.1768,0.2932
4027,0.2044,0.314
4028,0.1872,0.3052
4029,0.2044,0.318
4030,0.1824,0.2976
4031,0.2016,0.314
4032,0.1972,0.3124
4033,0.2,0.3064
4034,0.1972,0.3208
4035,0.1888,0.312
4036,0.1976,0.3188
4037,0.204,0.3304
4038,0.186,0.3068
4039,0.1976,0.3128
4040,0.19,0.3024
4041,0.2064,0.3224
4042,0.2008,0.3132
4043,0.1948,0.3132
4044,0.1872,0.298
4045,0.182,0.2952
4046,0.208,0.3392
4047,0.1908,0.306
4048,0.2052,0.3248
4049,0.1836,0.306
4050,0.2088,0.3316
4051,0.188,0.3024
4052,0.2056,0.3188
4053,0.1884,0.2924
4054,0.2016,0.306
4055,0.1936,0.3092
4056,0.2064,0.3308
4057,0.1928,0.3008
4058,0.2012,0.3216
4059,0.1956,0.3088
4060,0.1988,0.3196
4061,0.2004,0.3208
4062,0.204,0.3324
4063,0.1988,0.3228
4064,0.1904,0.3096
4065,0.2088,0.334
4066,0.1848,0.2996
4067,0.212,0.3272
4068,0.1868,0.3084
4069,0.21,0.3264
4070,0.204,0.3296
4071,0.198,0.3088
4072,0.182,0.3012
4073,0.2116,0.3348
4074,0.1816,0.3004
4075,0.2044,0.3296
4076,0.1972,0.3176
4077,0.1912,0.3108
4078,0.2044,0.334
4079,0.1876,0.3088
4080,0.2036,0.3356
4081,0.1924,0.3152
4082,0.198,0.3204
4083,0.2052,0.336
4084,0.19,0.3084
4085,0.2088,0.3284
4086,0.1944,0.308
4087,0.1956,0.3164
4088,0.1964,0.3156
4089,0.1952,0.3184
4090,0.202,0.336
4091,0.194,0.3216
4092,0.212,0.3524
4093,0.192,0.3268
4094,0.2032,0.346
4095,0.1896,0.3168
4096,0.206,0.3328
4097,0.1936,0.3164
4098,0.1944,0.3068
4099,0.1924,0.3196
4100,0.1912,0.3116
4101,0.208,0.3468
4102,0.1984,0.3264
4103,0.1956,0.314
4104,0.1916,0.3124
4105,0.2108,0.3308
4106,0.1904,0.3076
4107,0.2156,0.3216
4108,0.186,0.3012
4109,0.2136,0.3328
4110,0.1948,0.3124
4111,0.2116,0.3316
4112,0.1924,0.3072
4113,0.1988,0.3124
4114,0.2044,0.3208
4115,0.1936,0.3164
4116,0.1916,0.3108
4117,0.2164,0.3452
4118,0.2028,0.3344
4119,0.2056,0.3216
4120,0.1912,0.3108
4121,0.1944,0.3108
4122,0.1916,0.314
4123,0.2028,0.3224
4124,0.1916,0.308
4125,0.1984,0.3104
4126,0.1992,0.3156
4127,0.196,0.312
4128,0.1968,0.3096
4129,0.1944,0.3048
4130,0.2024,0.3128
4131,0.2008,0.3108
4132,0.1976,0.3192
4133,0.202,0.332
4134,0.1972,0.3252
4135,0.21,0.336
4136,0.1956,0.318
4137,0.1928,0.312
4138,0.2048,0.3216
4139,0.1972,0.3156
4140,0.2008,0.3308
4141,0.2028,0.3352
4142,0.1876,0.3128
4143,0.2072,0.3316
4144,0.1952,0.3164
4145,0.2036,0.3252
4146,0.192,0.3108
4147,0.2044,0.3288
4148,0.19,0.3084
4149,0.1956,0.3168
4150,0.196,0.3152
4151,0.1928,0.312
4152,0.2088,0.342
4153,0.1888,0.3128
4154,0.2008,0.3236
4155,0.1896,0.3108
4156,0.2,0.32
4157,0.2016,0.3248
4158,0.2096,0.3384
4159,0.2008,0.3228
4160,0.1932,0.3144
4161,0.2012,0.3248
4162,0.1976,0.3108
4163,0.2092,0.3268
4164,0.1948,0.3164
4165,0.1948,0.304
4166,0.1888,0.2932
4167,0.208,0.3324
4168,0.1956,0.3136
4169,0.1964,0.3156
4170,0.1716,0.2824
4171,0.2004,0.3128
4172,0.1976,0.3104
4173,0.1932,0.306
4174,0.2048,0.3244
4175,0.2112,0.3236
4176,0.1892,0.308
4177,0.204,0.326
4178,0.1952,0.3124
4179,0.2028,0.3156
4180,0.2024,0.3168
4181,0.1924,0.308
4182,0.1968,0.312
4183,0.182,0.2976
4184,0.2124,0.3468
4185,0.1872,0.2972
4186,0.2028,0.32
4187,0.1964,0.3196
4188,0.2072,0.3264
4189,0.2092,0.3132
4190,0.19,0.3132
4191,0.208,0.3276
4192,0.194,0.3024
4193,0.204,0.3356
4194,0.198,0.32
4195,0.2092,0.3424
4196,0.1932,0.3084
4197,0.2056,0.3284
4198,0.2016,0.324
4199,0.2,0.3176
4200,0.1892,0.3172
4201,0.202,0.326
4202,0.1996,0.3196
4203,0.2056,0.3296
4204,0.1808,0.2872
4205,0.2144,0.3316
4206,0.1752,0.294
4207,0.2148,0.338
4208,0.1808,0.3024
4209,0.2156,0.3376
4210,0.1856,0.3032
4211,0.228,0.3608
4212,0.178,0.2976
4213,0.2228,0.3508
4214,0.1708,0.2808
4215,0.2096,0.3284
4216,0.1884,0.3072
4217,0.2044,0.3332
4218,0.1912,0.3152
4219,0.202,0.3196
4220,0.2068,0.322
4221,0.1776,0.2916
4222,0.2164,0.3396
4223,0.1892,0.3024
4224,0.1992,0.3144
4225,0.202,0.3144
4226,0.1892,0.2964
4227,0.1976,0.3124
4228,0.2024,0.3208
4229,0.2052,0.3288
4230,0.2036,0.3204
4231,0.1912,0.3016
4232,0.2,0.3208
4233,0.1808,0.2948
4234,0.2016,0.3284
4235,0.1988,0.3196
4236,0.1976,0.3156
4237,0.1924,0.3148
4238,0.2096,0.3356
4239,0.1988,0.3228
4240,0.202,0.3104
4241,0.1824,0.2976
4242,0.2164,0.3304
4243,0.1876,0.3112
4244,0.2096,0.3188
4245,0.1932,0.3188
4246,0.1856,0.3092
4247,0.1992,0.3252
4248,0.1948,0.3144
4249,0.1976,0.302
4250,0.1948,0.2968
4251,0.2124,0.3304
4252,0.188,0.3004
4253,0.212,0.3232
4254,0.19,0.2996
4255,0.2132,0.3344
4256,0.2004,0.3208
4257,0.1908,0.3064
4258,0.2092,0.3356
4259,0.1868,0.2968
4260,0.2096,0.328
4261,0.1944,0.3048
4262,0.1916,0.3224
4263,0.198,0.3196
4264,0.1988,0.3248
4265,0.2008,0.3276
4266,0.212,0.334
4267,0.1916,0.312
4268,0.196,0.3064
4269,0.1872,0.296
4270,0.2084,0.3368
4271,0.1896,0.3084
4272,0.1988,0.322
4273,0.1884,0.2972
4274,0.1984,0.3168
4275,0.1992,0.322
4276,0.1844,0.2996
4277,0.2112,0.3192
4278,0.1972,0.3024
4279,0.1948,0.3092
4280,0.1936,0.3104
4281,0.2036,0.3284
4282,0.2048,0.3228
4283,0.184,0.2904
4284,0.2076,0.322
4285,0.1932,0.3036
4286,0.2116,0.3324
4287,0.1824,0.2972
4288,0.2152,0.3364
4289,0.1944,0.3108
4290,0.1936,0.3184
4291,0.2028,0.3304
4292,0.1996,0.3152
4293,0.1916,0.3008
4294,0.2088,0.3304
4295,0.2072,0.3244
4296,0.1892,0.3048
4297,0.2,0.324
4298,0.196,0.3244
4299,0.196,0.318
4300,0.206,0.3216
4301,0.1964,0.3104
4302,0.194,0.3176
4303,0.202,0.3268
4304,0.1956,0.3136
4305,0.194,0.3104
4306,0.2024,0.3204
4307,0.186,0.2988
4308,0.1988,0.32
4309,0.2008,0.3204
4310,0.1836,0.2956
4311,0.2152,0.3304
4312,0.1848,0.2976
4313,0.2048,0.3204
4314,0.1944,0.3144
4315,0.1928,0.316
4316,0.2132,0.3272
4317,0.1992,0.326
4318,0.2032,0.326
4319,0.204,0.3252
4320,0.1924,0.3108
4321,0.1956,0.308
4322,0.19,0.308
4323,0.1972,0.3112
4324,0.194,0.3092
4325,0.2124,0.3212
4326,0.1904,0.3072
4327,0.1884,0.292
4328,0.1944,0.3
4329,0.212,0.3264
4330,0.186,0.3008
4331,0.1968,0.3216
4332,0.208,0.34
4333,0.1812,0.3072
4334,0.1952,0.33
4335,0.1956,0.3116
4336,0.2136,0.332
4337,0.1812,0.2924
4338,0.2128,0.3376
4339,0.1816,0.308
4340,0.2176,0.358
4341,0.1832,0.314
4342,0.2096,0.3344
4343,0.1888,0.306
4344,0.2084,0.3232
4345,0.184,0.2964
4346,0.2084,0.3228
4347,0.2068,0.3296
4348,0.194,0.318
4349,0.1964,0.3188
4350,0.1996,0.324
4351,0.1996,0.326
4352,0.1996,0.3272
4353,0.198,0.3228
4354,0.2016,0.322
4355,0.19,0.3036
4356,0.2156,0.3468
4357,0.1936,0.3212
4358,0.2004,0.3352
4359,0.1912,0.3064
4360,0.2008,0.3212
4361,0.1908,0.3056
4362,0.2068,0.3268
4363,0.2032,0.3168
4364,0.1956,0.3152
4365,0.2016,0.3252
4366,0.182,0.2876
4367,0.22,0.3372
4368,0.192,0.3092
4369,0.1988,0.3204
4370,0.212,0.338
4371,0.1792,0.3028
4372,0.21,0.3268
4373,0.1828,0.2956
4374,0.196,0.304
4375,0.1964,0.3132
4376,0.1916,0.2944
4377,0.2036,0.3152
4378,0.1808,0.296
4379,0.1984,0.3088
4380,0.1968,0.3116
4381,0.1916,0.296
4382,0.2072,0.3276
4383,0.1804,0.2968
4384,0.2092,0.3416
4385,0.1936,0.316
4386,0.1904,0.3116
4387,0.2092,0.3348
4388,0.1908,0.3028
4389,0.2052,0.3256
4390,0.2008,0.3212
4391,0.2088,0.3316
4392,0.196,0.3152
4393,0.2192,0.3376
4394,0.1816,0.2932
4395,0.2188,0.3464
4396,0.1968,0.316
4397,0.2136,0.3424
4398,0.186,0.3092
4399,0.2008,0.3268
4400,0.1968,0.3172
4401,0.188,0.3128
4402,0.2052,0.3232
4403,0.2012,0.3212
4404,0.1956,0.3172
4405,0.2052,0.3212
4406,0.2044,0.3248
4407,0.2,0.3228
4408,0.1948,0.322
4409,0.208,0.3356
4410,0.202,0.322
4411,0.196,0.3076
4412,0.2044,0.328
4413,0.182,0.2968
4414,0.2148,0.3376
4415,0.188,0.302
4416,0.2152,0.3308
4417,0.1868,0.3104
4418,0.2172,0.3364
4419,0.194,0.3084
4420,0.2032,0.3184
4421,0.1824,0.2976
4422,0.2184,0.3488
4423,0.1888,0.3076
4424,0.2124,0.3416
4425,0.1912,0.3128
4426,0.2008,0.32
4427,0.2012,0.3112
4428,0.1968,0.3156
4429,0.1928,0.3044
4430,0.2024,0.3216
4431,0.1924,0.3152
4432,0.1936,0.31
4433,0.1992,0.3228
4434,0.2,0.316
4435,0.1972,0.3104
4436,0.2024,0.3092
4437,0.178,0.2772
4438,0.2176,0.3364
4439,0.1804,0.2924
4440,0.2124,0.3292
4441,0.19,0.2964
4442,0.1928,0.3108
4443,0.2044,0.3176
4444,0.1912,0.2952
4445,0.2028,0.3204
4446,0.1904,0.3088
4447,0.2064,0.3388
4448,0.1952,0.3244
4449,0.192,0.2952
4450,0.202,0.3156
4451,0.1916,0.3072
4452,0.2224,0.3452
4453,0.1968,0.3192
4454,0.1992,0.32
4455,0.2024,0.3172
4456,0.188,0.302
4457,0.194,0.3068
4458,0.2004,0.3152
4459,0.2012,0.3224
4460,0.1952,0.3116
4461,0.204,0.3316
4462,0.1984,0.326
4463,0.2064,0.332
4464,0.1848,0.3116
4465,0.1916,0.3108
4466,0.2072,0.328
4467,0.1812,0.28
4468,0.2128,0.3292
4469,0.1832,0.2968
4470,0.2008,0.3188
4471,0.1872,0.3148
4472,0.2008,0.3324
4473,0.1892,0.3132
4474,0.2068,0.336
4475,0.194,0.318
4476,0.1956,0.3176
4477,0.1972,0.3252
4478,0.2024,0.3328
4479,0.1972,0.3132
4480,0.2004,0.3164
4481,0.2076,0.3272
4482,0.1968,0.3212
4483,0.1864,0.2996
4484,0.1956,0.3092
4485,0.1936,0.3192
4486,0.196,0.3168
4487,0.196,0.3164
4488,0.2044,0.3232
4489,0.1936,0.3084
4490,0.2028,0.328
4491,0.1968,0.3164
4492,0.188,0.308
4493,0.1984,0.3224
4494,0.1832,0.3
4495,0.2072,0.3252
4496,0.2032,0.3164
4497,0.208,0.3164
4498,0.1912,0.312
4499,0.2072,0.3188
4500,0.1792,0.294
4501,0.2036,0.3296
4502,0.1872,0.2952
4503,0.2212,0.3532
4504,0.176,0.302
4505,0.2072,0.3376
4506,0.1936,0.2996
4507,0.2036,0.3276
4508,0.2012,0.328
4509,0.1976,0.3308
4510,0.1988,0.326
4511,0.196,0.3168
4512,0.1928,0.3204
4513,0.192,0.3216
4514,0.2024,0.3352
4515,0.2004,0.3256
