BETA,KAPPA,mean_rho_c,var_rho_c,std_rho_c,cv_rho_c
0.1733663050099097,0.22448979591836732,0.41472064000000003,0.0322634295419904,0.17962023700571828,0.43311140001548576
0.1733663050099097,0.24489795918367346,0.4234256800000001,0.0158479956285376,0.125888822492458,0.29731031545478764
0.1733663050099097,0.26530612244897955,0.30385256,0.0001088521494464,0.010433223348821782,0.034336466833854495
0.1733663050099097,0.2857142857142857,0.29858103999999996,0.0001156138485184,0.010752388037938362,0.036011623638052714
0.1733663050099097,0.3061224489795918,0.2928748,0.00011344346095999999,0.010650984037167646,0.03636702112017711
0.1733663050099097,0.32653061224489793,0.28668472,0.0001273784225216,0.011286204965425713,0.03936800316886688
0.1733663050099097,0.3469387755102041,0.28411136,0.0001280064149504,0.01131399199886583,0.0398223851340046
0.1733663050099097,0.36734693877551017,0.28257096000000004,0.0001239021326784,0.011131133485786612,0.03939234762760692
0.1733663050099097,0.3877551020408163,0.28116848,0.0001260820144896,0.011228624781762012,0.039935574505940395
0.1733663050099097,0.4081632653061224,0.27974688000000003,0.00012583180226559998,0.011217477535774251,0.04009866896736882
0.1733663050099097,0.42857142857142855,0.27807223999999997,0.0001319898213824,0.011488682317063171,0.041315459310369035
0.1733663050099097,0.44897959183673464,0.27640976,0.00012370819274240002,0.011122418475421612,0.04023887751077101
0.1733663050099097,0.4693877551020408,0.27498096,0.0001323609174784,0.01150482148833262,0.04183861125633069
0.1733663050099097,0.4897959183673469,0.27323584,0.0001337994834944,0.011567172666403834,0.04233402421294305
0.1733663050099097,0.5102040816326531,0.27146168,0.0001319997795776,0.011489115700418375,0.04232315846722225
0.1733663050099097,0.5306122448979591,0.2695684,0.00012631525744,0.011239006069933409,0.041692594792020914
0.1733663050099097,0.5510204081632653,0.26770703999999995,0.0001255669744384,0.011205667067979487,0.041857946910845115
0.1733663050099097,0.5714285714285714,0.26576696,0.0001351763803584,0.011626537763169223,0.043747115003193865
0.1733663050099097,0.5918367346938775,0.26366056,0.0001234090364864,0.01110896198960101,0.04213357503906162
0.1733663050099097,0.6122448979591836,0.2618184,0.00012656266944,0.011250007530664146,0.042968742955667535
0.1733663050099097,0.6326530612244897,0.25948928,0.0001387716130816,0.011780136377886294,0.04539739128293197
0.1733663050099097,0.6530612244897959,0.2571992,0.00012729791935999998,0.011282637961044393,0.04386731358823975
0.1733663050099097,0.673469387755102,0.25490928,0.0001276413698816,0.011297848019937247,0.044321054219513885
0.1733663050099097,0.6938775510204082,0.25258800000000003,0.00013373803199999998,0.01156451607288433,0.04578410721366149
0.1733663050099097,0.7142857142857142,0.25008431999999997,0.0001292361541376,0.011368208044260978,0.0454575002713524
0.1733663050099097,0.7346938775510203,0.24757848,0.0001287626408896,0.011347362728387596,0.045833396862229696
0.1733663050099097,0.7551020408163265,0.24484384,0.0001335013100544,0.011554276699750616,0.04719039163799512
0.1733663050099097,0.7755102040816326,0.24232128000000003,0.00013443066716160003,0.011594423968511762,0.047847320584109496
0.1733663050099097,0.7959183673469387,0.23935168000000004,0.0001500267211776,0.012248539552844656,0.0511738190132806
0.1733663050099097,0.8163265306122448,0.23641872000000003,0.0001343277135616,0.011589983328788701,0.04902312020295474
0.1733663050099097,0.836734693877551,0.23348632000000002,0.00014209482085760002,0.011920353218659254,0.0510537543212778
0.1733663050099097,0.8571428571428571,0.23037191999999995,0.00014953857151359999,0.01222859646540027,0.053081974857874484
0.1733663050099097,0.8775510204081632,0.22722384,0.0001595632716544,0.012631835640729339,0.0555920348882817
0.1733663050099097,0.8979591836734693,0.22531712,0.00014971946690560002,0.012235990638505737,0.054305641038309635
0.1733663050099097,0.9183673469387754,0.22506511999999998,0.0001432089433856,0.011966993916000793,0.05317125068513857
0.1733663050099097,0.9387755102040816,0.22471512000000002,0.0001450078673856,0.012041921249767414,0.05358749891759581
0.1733663050099097,0.9591836734693877,0.22415807999999998,0.0001553784667136,0.012465089919996565,0.055608479158978194
0.1733663050099097,0.9795918367346939,0.22400479999999998,0.00015891376895999998,0.012606100466044207,0.05627602830851932
0.1733663050099097,1.0,0.22348656,0.0001408980433664,0.011870048161924196,0.053113029087405506
0.18429617667915033,0.0,0.36439768,9.541807461760001e-05,0.00976821757628279,0.026806475760994937
0.18429617667915033,0.02040816326530612,0.35903503999999997,9.802981219839999e-05,0.009901000565518618,0.027576697153343637
0.18429617667915033,0.04081632653061224,0.35335,9.558969200000001e-05,0.009776998107803848,0.027669444199246773
0.18429617667915033,0.061224489795918366,0.34725631999999995,0.00010219618805760002,0.01010921302859921,0.029111674709330595
0.18429617667915033,0.08163265306122448,0.34038696,0.0001114378139584,0.010556411035877676,0.031012971342608647
0.18429617667915033,0.1020408163265306,0.37868783999999994,0.012515339676134399,0.11187197895869366,0.2954200455940008
0.18429617667915033,0.12244897959183673,0.3767004,0.00990328579184,0.09951525406609782,0.2641761305963514
0.18429617667915033,0.14285714285714285,0.38312959999999996,0.00769443171584,0.08771790989210812,0.22895101263934745
0.18429617667915033,0.16326530612244897,0.39066495999999995,0.0191319263401984,0.1383182068283073,0.35405839015689383
0.18429617667915033,0.18367346938775508,0.39984287999999996,0.026570879249305596,0.1630057644664924,0.40767454572779294
0.18429617667915033,0.2040816326530612,0.40085879999999996,0.02365206371056,0.15379227454771582,0.3836569748442989
0.18429617667915033,0.22448979591836732,0.4182396,0.02054470723184,0.143334250030619,0.34270846192139387
0.18429617667915033,0.24489795918367346,0.42970096,0.017730858159078402,0.1331572685176382,0.30988357232815633
0.18429617667915033,0.26530612244897955,0.30309992,0.0001138900479936,0.01067192803543952,0.03520927367925244
0.18429617667915033,0.2857142857142857,0.29787327999999996,0.00010545165404159999,0.010268965577973275,0.03447427569862351
0.18429617667915033,0.3061224489795918,0.29199304000000004,0.00012194942355840002,0.01104307129191875,0.037819638755494815
0.18429617667915033,0.32653061224489793,0.28555095999999996,0.0001321445710784,0.011495415219921376,0.040256965761632804
0.18429617667915033,0.3469387755102041,0.28347936,0.0001276510459904,0.011298276239781005,0.03985572790830699
0.18429617667915033,0.36734693877551017,0.28188672000000004,0.00013048483164159998,0.01142299573849172,0.04052335540493613
0.18429617667915033,0.3877551020408163,0.28055736,0.0001247300858304,0.011168262435598476,0.03980741205861959
0.18429617667915033,0.4081632653061224,0.2788596,0.00012371897584,0.011122903210942725,0.03988710882086443
0.18429617667915033,0.42857142857142855,0.277384,0.000123492608,0.0111127227986664,0.04006259480960113
0.18429617667915033,0.44897959183673464,0.27584904,0.00012927849107839998,0.011370069968052086,0.04121845038160034
0.18429617667915033,0.4693877551020408,0.27399096,0.0001280898702784,0.011317679544783021,0.041306762620135426
0.18429617667915033,0.4897959183673469,0.27227752,0.0001302973506496,0.011414786491634436,0.04192335265737118
0.18429617667915033,0.5102040816326531,0.27047415999999996,0.0001289465962944,0.011355465481185701,0.04198355022596503
0.18429617667915033,0.5306122448979591,0.26857512,0.00013258254898560002,0.011514449573713892,0.04287236127350103
0.18429617667915033,0.5510204081632653,0.26670735999999995,0.0001254677058304,0.011201236799139638,0.04199822906701802
0.18429617667915033,0.5714285714285714,0.2645156,0.00012372612464,0.011123224561250214,0.04205129890732423
0.18429617667915033,0.5918367346938775,0.26251704,0.0001279844776384,0.01131302248023931,0.04309443105193976
0.18429617667915033,0.6122448979591836,0.26044024,0.0001299570687424,0.011399871435345226,0.04377154404152456
0.18429617667915033,0.6326530612244897,0.25816063999999994,0.00012535787479040002,0.011196333095723796,0.0433696364237546
0.18429617667915033,0.6530612244897959,0.25589728,0.0001284796886016,0.011334888115971855,0.044294679943342324
0.18429617667915033,0.673469387755102,0.25363280000000005,0.00013357889215999998,0.011557633501716517,0.04556837089570637
0.18429617667915033,0.6938775510204082,0.25098136000000004,0.00012593520455039998,0.01122208557044545,0.044712824770913054
0.18429617667915033,0.7142857142857142,0.24843320000000002,0.00013210580976,0.011493729149410126,0.04626486777697234
0.18429617667915033,0.7346938775510203,0.24552592000000004,0.0001243024801536,0.01114910221289589,0.04540906399167912
0.18429617667915033,0.7551020408163265,0.24295144,0.00013693370592640002,0.01170186762557157,0.04816545901342083
0.18429617667915033,0.7755102040816326,0.24013472000000002,0.0001300953225216,0.011405933654094258,0.04749806131364201
0.18429617667915033,0.7959183673469387,0.23728807999999998,0.0001358724659136,0.011656434528345277,0.04912355702125989
0.18429617667915033,0.8163265306122448,0.23423536,0.00013988905367040002,0.011827470298859347,0.0504939574403256
0.18429617667915033,0.836734693877551,0.23112424,0.0001426719244224,0.01194453533723267,0.05168014976374901
0.18429617667915033,0.8571428571428571,0.22784304000000002,0.00014831302755840002,0.012178383618461032,0.05345075986723593
0.18429617667915033,0.8775510204081632,0.22503463999999998,0.00014655457607039998,0.012105972743666656,0.05379604110579001
0.18429617667915033,0.8979591836734693,0.22478536,0.0001461784416704,0.012090427687654394,0.05378654413994931
0.18429617667915033,0.9183673469387754,0.22432216,0.0001433236369344,0.011971785035423916,0.05336871326231843
0.18429617667915033,0.9387755102040816,0.22400008,0.00014021123199359998,0.011841082382687825,0.05286195604344349
0.18429617667915033,0.9591836734693877,0.22377640000000001,0.00014762293103999998,0.012150017738258656,0.054295349010256025
0.18429617667915033,0.9795918367346939,0.22333352,0.0001459292124096,0.012080116407121248,0.05409002825514615
0.18429617667915033,1.0,0.22288056,0.00014637005408640001,0.012098349229808174,0.054281760732332034
0.1959151216645652,0.0,0.36393296,9.47320176384e-05,0.009733037431264713,0.026744039427659183
0.1959151216645652,0.02040816326530612,0.35869672,9.84411412416e-05,0.009921750916123625,0.027660556573039265
0.1959151216645652,0.04081632653061224,0.35286271999999996,9.593571420160001e-05,0.009794677850833074,0.027757757608491695
0.1959151216645652,0.061224489795918366,0.34665648,0.00010100007400960003,0.01004987930323544,0.028990888337744155
0.1959151216645652,0.08163265306122448,0.34089319999999995,0.00013301611376,0.011533261193608684,0.03383247654575886
0.1959151216645652,0.1020408163265306,0.37109408000000005,0.0093860334529536,0.09688154340716089,0.26107003217933544
0.1959151216645652,0.12244897959183673,0.3851408,0.018213054927360004,0.1349557517387088,0.35040627152124315
0.1959151216645652,0.14285714285714285,0.38273776,0.0111675237421824,0.1056765051569288,0.2761068183001562
0.1959151216645652,0.16326530612244897,0.38890632,0.014610337464057599,0.12087322889729388,0.31080294323140306
0.1959151216645652,0.18367346938775508,0.39650416,0.0181788678706944,0.13482903200236365,0.3400444323266713
0.1959151216645652,0.2040816326530612,0.39994512,0.0204901487961856,0.1431438046028734,0.35790861656937684
0.1959151216645652,0.22448979591836732,0.41637559999999996,0.01135178439664,0.10654475302256794,0.2558861590894566
0.1959151216645652,0.24489795918367346,0.4222859200000001,0.0104432250657536,0.10219209884210032,0.24199740981679022
0.1959151216645652,0.26530612244897955,0.44102248,0.0085694976066496,0.09257158098817152,0.20990218228370472
0.1959151216645652,0.2857142857142857,0.29705912,0.00011425896882559999,0.010689198698948391,0.03598340525262578
0.1959151216645652,0.3061224489795918,0.29105608,0.00011997739903359998,0.010953419513266165,0.03763336437866601
0.1959151216645652,0.32653061224489793,0.28465672,0.00013078577484160002,0.011436160843639792,0.04017527091452397
0.1959151216645652,0.3469387755102041,0.28274696,0.00013827216275839999,0.011758918434890174,0.041588133909168025
0.1959151216645652,0.36734693877551017,0.28117688,0.00012974573746560002,0.011390598643864158,0.04051043828306281
0.1959151216645652,0.3877551020408163,0.27964079999999997,0.00012728863935999998,0.011282226702207325,0.040345424209226
0.1959151216645652,0.4081632653061224,0.27806647999999995,0.0001256508444096,0.011209408744871426,0.04031197411810092
0.1959151216645652,0.42857142857142855,0.27649216,0.0001217788345344,0.011035344785479064,0.03991196273152579
0.1959151216645652,0.44897959183673464,0.27473159999999996,0.00012912956144,0.011363518884570923,0.04136225641524646
0.1959151216645652,0.4693877551020408,0.27300312,0.00012164005426559998,0.011029055003290173,0.04039900717358166
0.1959151216645652,0.4897959183673469,0.2711404,0.00012553100783999999,0.011204062113358707,0.041321994484623856
0.1959151216645652,0.5102040816326531,0.26940391999999996,0.0001314546406336,0.011465367008238333,0.042558278321407995
0.1959151216645652,0.5306122448979591,0.26734031999999996,0.0001276942942976,0.011300190011570602,0.042268932765437715
0.1959151216645652,0.5510204081632653,0.26550032,0.0001289124318976,0.011353961066412021,0.04276439691828628
0.1959151216645652,0.5714285714285714,0.2632564,0.00013009003504,0.01140570186529527,0.04332544950586299
0.1959151216645652,0.5918367346938775,0.2611564,0.00012013931504,0.01096080813808909,0.041970283470323104
0.1959151216645652,0.6122448979591836,0.25888696,0.0001274120539584,0.011287694802677826,0.04360086271891727
0.1959151216645652,0.6326530612244897,0.25654168,0.00012992677477760003,0.011398542660252671,0.04443154289880955
0.1959151216645652,0.6530612244897959,0.25417168,0.0001305974699776,0.011427925007524332,0.044961441052458445
0.1959151216645652,0.673469387755102,0.25178503999999996,0.0001266239681984,0.011252731588303349,0.044691819610503274
0.1959151216645652,0.6938775510204082,0.24927120000000005,0.00013021425856,0.011411146242161652,0.045778037102407534
0.1959151216645652,0.7142857142857142,0.24643,0.000126501276,0.01124727860417799,0.04564086598294846
0.1959151216645652,0.7346938775510203,0.24384224,0.0001531838797824,0.01237674754458537,0.05075719262005373
0.1959151216645652,0.7551020408163265,0.24082984000000002,0.0001341527415744,0.011582432454989754,0.048093842752167895
0.1959151216645652,0.7755102040816326,0.23787976,0.0001346445183424,0.01160364246012432,0.04877944411968601
0.1959151216645652,0.7959183673469387,0.23492296000000001,0.0001374789928384,0.011725143616962651,0.04991059033549829
0.1959151216645652,0.8163265306122448,0.23182424000000001,0.00014812677242239997,0.012170734259788929,0.05249983461517626
0.1959151216645652,0.836734693877551,0.22870056,0.0001391159676864,0.011794743222571655,0.05157286550838203
0.1959151216645652,0.8571428571428571,0.22545880000000001,0.00013878847856000002,0.011780852200074493,0.05225279385889791
0.1959151216645652,0.8775510204081632,0.22433544000000002,0.0001469305840064,0.01212149264762389,0.05403289220652737
0.1959151216645652,0.8979591836734693,0.22411056,0.0001527566084864,0.012359474442159747,0.05514900521492493
0.1959151216645652,0.9183673469387754,0.2237,0.000158607728,0.012593956010721968,0.05629841757139905
0.1959151216645652,0.9387755102040816,0.22330072,0.00014858719948159999,0.012189634919947356,0.054588426405196344
0.1959151216645652,0.9591836734693877,0.22284456,0.0001427228464064,0.011946666748779762,0.053609864870741125
0.1959151216645652,0.9795918367346939,0.22258544000000002,0.0001438939320064,0.011995579686134388,0.05389202315360064
0.1959151216645652,1.0,0.22218736,0.0001523274562304,0.012342100965005917,0.055548168739238436
0.2082665825654304,0.0,0.36370231999999997,9.472249061759999e-05,0.009732548002327037,0.026759653340476457
0.2082665825654304,0.02040816326530612,0.35800056,9.674499168640001e-05,0.009835903196270285,0.02747454695677092
0.2082665825654304,0.04081632653061224,0.35224536,9.69180064704e-05,0.009844694330978489,0.02794840031669541
0.2082665825654304,0.061224489795918366,0.34637896,0.00010094915731839999,0.010047345784753305,0.029006801639318118
0.2082665825654304,0.08163265306122448,0.33940016,9.92695679744e-05,0.00996341146266679,0.029355942150017814
0.2082665825654304,0.1020408163265306,0.3771924,0.019305155814240003,0.13894299483687547,0.36836106675764274
0.2082665825654304,0.12244897959183673,0.37577664,0.0075201245103103985,0.08671865145578775,0.23077179958761607
0.2082665825654304,0.14285714285714285,0.38890304000000003,0.0117947456067584,0.10860361691379528,0.27925628175546086
0.2082665825654304,0.16326530612244897,0.39547328,0.0110738206780416,0.1052322226223584,0.2660918649734273
0.2082665825654304,0.18367346938775508,0.398214,0.017057701052000003,0.13060513409510363,0.3279772536754198
0.2082665825654304,0.2040816326530612,0.40444712,0.0209474140037056,0.1447322148096463,0.35785200994791677
0.2082665825654304,0.22448979591836732,0.40910991999999996,0.0082735515655936,0.0909590653293755,0.22233404980591895
0.2082665825654304,0.24489795918367346,0.42584272,0.011392251103001598,0.10673448881688428,0.25064298109143274
0.2082665825654304,0.26530612244897955,0.4391188800000001,0.027657427595545597,0.16630522419799565,0.37872483232330073
0.2082665825654304,0.2857142857142857,0.29581391999999995,0.00011464876623359998,0.010707416412636617,0.03619645895175122
0.2082665825654304,0.3061224489795918,0.28989344,0.0001221296369664,0.011051227848813905,0.03812168998654783
0.2082665825654304,0.32653061224489793,0.283558,0.000131058172,0.011448064115823251,0.04037291882374418
0.2082665825654304,0.3469387755102041,0.28188744,0.00012485481824639998,0.011173845275749973,0.03963938682670634
0.2082665825654304,0.36734693877551017,0.28050432000000003,0.0001255118693376,0.011203207993141964,0.03993952033659219
0.2082665825654304,0.3877551020408163,0.27882064,0.0001267277019904,0.011257339916267964,0.04037484425926274
0.2082665825654304,0.4081632653061224,0.27721256000000005,0.0001204092182464,0.010973113425386616,0.039583752718082524
0.2082665825654304,0.42857142857142855,0.27561104000000003,0.0001267895101184,0.011260084818437203,0.04085498468579924
0.2082665825654304,0.44897959183673464,0.27370896,0.00013177487971840002,0.011479324009644472,0.04193989122476835
0.2082665825654304,0.4693877551020408,0.27200272,0.0001299569846016,0.011399867744917044,0.04191085936536607
0.2082665825654304,0.4897959183673469,0.27006536,0.00012647441607039998,0.01124608447729253,0.04164208426172291
0.2082665825654304,0.5102040816326531,0.26813783999999996,0.0001316883601344,0.011475554894400532,0.04279722285523197
0.2082665825654304,0.5306122448979591,0.26601912,0.0001350497784256,0.011621091963563493,0.043685175575212384
0.2082665825654304,0.5510204081632653,0.26384336,0.0001229896719104,0.011090070870395735,0.04203278365768134
0.2082665825654304,0.5714285714285714,0.26189872000000003,0.0001244596943616,0.011156150517163167,0.04259719374406704
0.2082665825654304,0.5918367346938775,0.25962888,0.0001210778539456,0.011003538246655028,0.042381796072359236
0.2082665825654304,0.6122448979591836,0.25739655999999994,0.0001396227081664,0.011816205320084787,0.04590661708953993
0.2082665825654304,0.6326530612244897,0.25497216,0.0001308245049344,0.011437854035368697,0.044859227122556036
0.2082665825654304,0.6530612244897959,0.25261128,0.0001301760007616,0.011409469784420308,0.045166113660563015
0.2082665825654304,0.673469387755102,0.24993824000000003,0.00013833039370239998,0.01176139420742286,0.047057201840834194
0.2082665825654304,0.6938775510204082,0.24734312,0.0001346809246656,0.011605211099570745,0.04691948213304152
0.2082665825654304,0.7142857142857142,0.24444008000000003,0.0001315140735936,0.011467958562603894,0.04691521358773853
0.2082665825654304,0.7346938775510203,0.24169032000000001,0.00013598182629759998,0.011661124572595903,0.04824820693106742
0.2082665825654304,0.7551020408163265,0.23874808000000003,0.0001353201523136,0.011632719042150033,0.04872382237440415
0.2082665825654304,0.7755102040816326,0.23562840000000002,0.00014477106544,0.01203208483347753,0.051063814181471885
0.2082665825654304,0.7959183673469387,0.23250752000000002,0.0001485531754496,0.012188239226795641,0.052420838804678835
0.2082665825654304,0.8163265306122448,0.22937255999999998,0.0001431200790464,0.011963280446700229,0.05215654586887041
0.2082665825654304,0.836734693877551,0.22590111999999998,0.0001472679827456,0.012135402043014479,0.05371997289351412
0.2082665825654304,0.8571428571428571,0.22412776000000004,0.0001397037093824,0.011819632370865009,0.052736137508646884
0.2082665825654304,0.8775510204081632,0.22357456000000003,0.0001405435448064,0.01185510627562655,0.05302529176676697
0.2082665825654304,0.8979591836734693,0.22328031999999998,0.0001437390846976,0.011989123600063517,0.053695388828104144
0.2082665825654304,0.9183673469387754,0.22279784,0.0001382902033344,0.011759685511713313,0.052781864993454664
0.2082665825654304,0.9387755102040816,0.22246680000000005,0.00013969150576,0.011819116115852318,0.05312755033943184
0.2082665825654304,0.9591836734693877,0.22214063999999997,0.00014777100439039998,0.012156109755608492,0.054722583655149704
0.2082665825654304,0.9795918367346939,0.22182992000000004,0.00015001715279360002,0.012248148953764403,0.055214143131658705
0.2082665825654304,1.0,0.22134048000000003,0.0001405865373696,0.011856919387834262,0.053568689233140995
0.22139674081793126,0.0,0.36299808,9.71713243136e-05,0.009857551638901011,0.02715593327353415
0.22139674081793126,0.02040816326530612,0.35770840000000004,9.510405744000001e-05,0.009752130917907123,0.027262795388386524
0.22139674081793126,0.04081632653061224,0.35199704000000004,9.75749352384e-05,0.009878002593561109,0.028062743350231317
0.22139674081793126,0.061224489795918366,0.34547568,9.62761925376e-05,0.009812043239692739,0.02840154548561201
0.22139674081793126,0.08163265306122448,0.33876656000000005,0.00010231561776640002,0.010115118277430078,0.02985866809708159
0.22139674081793126,0.1020408163265306,0.3739988,0.00830231894256,0.09111706175332916,0.24362928906009634
0.22139674081793126,0.12244897959183673,0.3736592,0.010012003919360002,0.1000600015958425,0.2677841241319429
0.22139674081793126,0.14285714285714285,0.37869608000000005,0.0084816622566336,0.0920959405002935,0.24319222026352502
0.22139674081793126,0.16326530612244897,0.38341192,0.0088000543219136,0.09380860473279411,0.24466794024764307
0.22139674081793126,0.18367346938775508,0.39312127999999996,0.0103329568111616,0.10165115253238205,0.25857453591009383
0.22139674081793126,0.2040816326530612,0.40141112,0.0107170265003456,0.10352307230924708,0.25789786867201653
0.22139674081793126,0.22448979591836732,0.4207304,0.01763435022784,0.13279439079961172,0.3156282284322971
0.22139674081793126,0.24489795918367346,0.4285616,0.01016056774144,0.10079964157396593,0.23520455769711035
0.22139674081793126,0.26530612244897955,0.43405976,0.0044780887487424,0.06691852321100937,0.15416891722699513
0.22139674081793126,0.2857142857142857,0.44691471999999993,0.0161306450793216,0.12700647652510325,0.2841850376400743
0.22139674081793126,0.3061224489795918,0.28874911999999997,0.00012144169922559999,0.011020058948372281,0.03816482262654959
0.22139674081793126,0.32653061224489793,0.28272600000000003,0.00013145913200000004,0.011465562873230431,0.040553620371774894
0.22139674081793126,0.3469387755102041,0.28110248,0.00013084844184960002,0.011438900377641201,0.040692989893369856
0.22139674081793126,0.36734693877551017,0.2794452,0.00013380064495999998,0.011567222871545269,0.04139352857571097
0.22139674081793126,0.3877551020408163,0.27798448,0.0001286960151296,0.011344426610878136,0.04080956825675353
0.22139674081793126,0.4081632653061224,0.27602215999999996,0.00013717202093439999,0.01171204597559282,0.042431542364543565
0.22139674081793126,0.42857142857142855,0.27436856,0.0001245512995264,0.011160255352204088,0.04067614508092359
0.22139674081793126,0.44897959183673464,0.27253592,0.00012398693375360002,0.011134942018421112,0.04085678694544599
0.22139674081793126,0.4693877551020408,0.2707508,0.00013825610735999997,0.011758235724801573,0.043428258475327025
0.22139674081793126,0.4897959183673469,0.26895504000000003,0.0001280795785984,0.011317224862942328,0.04207850078935991
0.22139674081793126,0.5102040816326531,0.26696656,0.0001288901457664,0.011352979598607583,0.04252584892507729
0.22139674081793126,0.5306122448979591,0.2647828,0.00012368588015999998,0.011121415384743077,0.04200203104107622
0.22139674081793126,0.5510204081632653,0.26241951999999996,0.00012765273896960002,0.011298351161545653,0.043054537869536745
0.22139674081793126,0.5714285714285714,0.26041672,0.00012503962444159998,0.011182111805987275,0.042939300541022386
0.22139674081793126,0.5918367346938775,0.25798256,0.00013156782384639998,0.011470301820196363,0.044461539649022636
0.22139674081793126,0.6122448979591836,0.25568167999999997,0.00012493172837760002,0.011177286270718846,0.043715632151348695
0.22139674081793126,0.6326530612244897,0.25324695999999997,0.00012130771475839999,0.011013978153165186,0.04349105771364516
0.22139674081793126,0.6530612244897959,0.25079736,0.0001330413050304,0.011534353255835371,0.04599072835469787
0.22139674081793126,0.673469387755102,0.24784456,0.0001314241264064,0.011464036217946975,0.04625494389688027
0.22139674081793126,0.6938775510204082,0.24506904,0.0001318624974784,0.011483139704732326,0.046856753936492045
0.22139674081793126,0.7142857142857142,0.24232592000000006,0.0001293061921536,0.011371288060444164,0.04692559533228703
0.22139674081793126,0.7346938775510203,0.23928328000000001,0.0001337012564416,0.011562925946385716,0.04832316719490687
0.22139674081793126,0.7551020408163265,0.23620175999999996,0.00014407148490239998,0.01200297816803813,0.05081663306843324
0.22139674081793126,0.7755102040816326,0.23303168000000002,0.0001415789003776,0.011898693221425621,0.05106041041898518
0.22139674081793126,0.7959183673469387,0.22970528000000004,0.0001354391561216,0.011637832965015436,0.050664194419107106
0.22139674081793126,0.8163265306122448,0.22641055999999998,0.0001395936804864,0.011814976956659713,0.052183859960682547
0.22139674081793126,0.836734693877551,0.22361688,0.0001382890270656,0.01175963549884094,0.05258831756726478
0.22139674081793126,0.8571428571428571,0.22329888,0.0001548505747456,0.012443897088356203,0.05572753919928395
0.22139674081793126,0.8775510204081632,0.22295047999999998,0.0001465558197696,0.012106024110730989,0.05429916145832469
0.22139674081793126,0.8979591836734693,0.222538,0.00014776774,0.012155975485332307,0.05462426859831717
0.22139674081793126,0.9183673469387754,0.221958,0.00013562118,0.011645650690279183,0.052467812335122786
0.22139674081793126,0.9387755102040816,0.22188847999999997,0.0001483228592896,0.012178787266784816,0.054886974153794815
0.22139674081793126,0.9591836734693877,0.22123903999999997,0.0001409321078784,0.011871482968795432,0.05365907829285208
0.22139674081793126,0.9795918367346939,0.22087224000000005,0.00014013030138239997,0.011837664523984449,0.053595076157983666
0.22139674081793126,1.0,0.220446,0.000149461468,0.01222544346843909,0.05545776956006954
0.23535468936502527,0.0,0.36236536,9.61512160704e-05,0.009805672647523984,0.02706018215296292
0.23535468936502527,0.02040816326530612,0.35697008,9.477619279359999e-05,0.009735306507429542,0.02727205178492702
0.23535468936502527,0.04081632653061224,0.35134344,9.709638496639998e-05,0.009853749792155267,0.028045919377789625
0.23535468936502527,0.061224489795918366,0.34523015999999995,0.0001001238583744,0.01000619100229453,0.028984115994658555
0.23535468936502527,0.08163265306122448,0.33848096,9.782179747839999e-05,0.009890490254704263,0.029220226315548926
0.23535468936502527,0.1020408163265306,0.37521383999999997,0.017223295712454397,0.1312375545050059,0.3497673606735986
0.23535468936502527,0.12244897959183673,0.38131679999999996,0.01132150059776,0.10640254037268095,0.279039739063899
0.23535468936502527,0.14285714285714285,0.37797376,0.0133164942874624,0.11539711559420539,0.3053045682171307
0.23535468936502527,0.16326530612244897,0.39083935999999997,0.006990627506790401,0.08360997253193186,0.2139241363304143
0.23535468936502527,0.18367346938775508,0.38714432,0.014679440547737599,0.12115874111155826,0.31295497532175665
0.23535468936502527,0.2040816326530612,0.40012456,0.0181172527408064,0.1346003445047835,0.33639610751407883
0.23535468936502527,0.22448979591836732,0.41097552,0.0122611994007296,0.1107303002828476,0.26943283697979775
0.23535468936502527,0.24489795918367346,0.42548376,0.029929873688262398,0.17300252509215697,0.40660194666926175
0.23535468936502527,0.26530612244897955,0.44268272,0.017160423301401603,0.13099779884181872,0.2959180309586485
0.23535468936502527,0.2857142857142857,0.45181543999999996,0.0097526002096064,0.09875525408608091,0.21857432336991608
0.23535468936502527,0.3061224489795918,0.28768464000000005,0.00011719814807039999,0.01082580934943896,0.037630821546256195
0.23535468936502527,0.32653061224489793,0.28184376,0.0001279238450624,0.011310342393685524,0.04012983077463033
0.23535468936502527,0.3469387755102041,0.28025120000000003,0.00012044512256000002,0.010974749316499216,0.03916040079935149
0.23535468936502527,0.36734693877551017,0.27856095999999997,0.0001277138038784,0.011301053219872915,0.04056940793093518
0.23535468936502527,0.3877551020408163,0.27690944,0.0001237920548864,0.011126187796653442,0.04017987901262392
0.23535468936502527,0.4081632653061224,0.27508832,0.0001296049995776,0.011384419158551743,0.04138459662173859
0.23535468936502527,0.42857142857142855,0.27328144000000004,0.0001238334955264,0.01112804994266291,0.04072010870062346
0.23535468936502527,0.44897959183673464,0.27147904,0.00013469781667839998,0.011605938853811008,0.042750773149230994
0.23535468936502527,0.4693877551020408,0.26946800000000004,0.000125665008,0.011210040499480812,0.04160063717948257
0.23535468936502527,0.4897959183673469,0.26746976,0.0001247354215424,0.011168501311384622,0.04175612716512185
0.23535468936502527,0.5102040816326531,0.26533,0.000121767324,0.01103482324280729,0.04158905228510643
0.23535468936502527,0.5306122448979591,0.26327432000000006,0.0001229659005376,0.0110889990773559,0.04211956212575498
0.23535468936502527,0.5510204081632653,0.26091048,0.0001273392501696,0.011284469423486423,0.04325034940523057
