BETA,GAMMA,mean_rho_c,var_rho_c,std_rho_c,cv_rho_c
0.40802572861969516,0.14431444230063406,0.34539472,0.0001183543401216,0.010879078091529631,0.03149752286754595
0.40802572861969516,0.1534127404634391,0.34404856,0.0001161611939264,0.01077781025655954,0.031326421643966595
0.40802572861969516,0.16308464046497667,0.34265384,0.0001169241412544,0.01081314668606692,0.031557056783799414
0.40802572861969516,0.1733663050099097,0.34107255999999997,0.00011888196704639999,0.010903300740894933,0.031967686702486224
0.40802572861969516,0.18429617667915033,0.33944192,0.0001183362267136,0.010878245571488079,0.03204744296605463
0.40802572861969516,0.1959151216645652,0.33754863999999996,0.00011817144215040001,0.010870668891581604,0.03220474800781779
0.40802572861969516,0.2082665825654304,0.33565128,0.0001119656583616,0.010581382629959092,0.031524928580516934
0.40802572861969516,0.22139674081793126,0.33350295999999996,0.0001132729192384,0.010642975112176106,0.03191268560907558
0.40802572861969516,0.23535468936502527,0.3311228,0.00011897685616000003,0.010907651266886012,0.0329414080422309
0.40802572861969516,0.25019261621226735,0.32858951999999997,0.0001184554421696,0.010883723727180876,0.033122552804425644
0.40802572861969516,0.265965999555907,0.32589608,0.00011306276863360001,0.010633097791029668,0.032627265081033405
0.40802572861969516,0.28273381521282603,0.3227996,0.00011671772784000001,0.010803597911806974,0.03346843649064922
0.40802572861969516,0.3005587571278905,0.31962240000000003,0.00010706413823999999,0.010347180207186883,0.032373138450830986
0.40802572861969516,0.3195074717831778,0.31591423999999996,0.0001237175092224,0.011122837282923813,0.03520840745552912
0.40802572861969516,0.33965080738552583,0.31180240000000004,0.00010723813823999999,0.010355584881598915,0.03321201145853564
0.40802572861969516,0.36106407876409946,0.44797104,0.0094101099453184,0.09700572119889836,0.21654462573941916
0.40802572861969516,0.38382734896841403,0.44803856,0.0057127775211263995,0.075582918183452,0.1686973509232152
0.40802572861969516,0.40802572861969516,0.44934848,0.019245391265689603,0.13872775953532013,0.3087308975326235
0.40802572861969516,0.4337496941348323,0.45862536,0.0125931709408704,0.11221929843333721,0.24468620408024802
0.40802572861969516,0.4610954260127488,0.4592724,0.01297744042224,0.11391856925997622,0.2480414003976207
0.40802572861969516,0.4901651684480225,0.46317727999999997,0.0202037144918016,0.14213977097139843,0.306879843008272
0.40802572861969516,0.5210676116163322,0.48752,0.17587431699199998,0.4193737199587022,0.8602184935155526
0.40802572861969516,0.5539182980610752,0.4801347199999999,0.1537717999625216,0.3921374758455529,0.8167238475183652
0.40802572861969516,0.5888400547006117,0.48761535999999994,0.1941675298760704,0.44064444836633354,0.9036722066473328
0.40802572861969516,0.6259634520713893,0.47938455999999996,0.15563104596960642,0.3945010088321783,0.8229322380182172
0.40802572861969516,0.6654272925240312,0.48144832000000004,0.1936554016971776,0.4400629519707125,0.9140398536871257
0.40802572861969516,0.7073791291977272,0.47082888,0.15801539746994558,0.3975115060849756,0.8442802108591461
0.40802572861969516,0.7519758177133438,0.47360648,0.1512168042140096,0.38886604919176165,0.8210741736298913
0.40802572861969516,0.7993841026480046,0.47284864,0.1547967966101504,0.39344224050062343,0.832068038729314
0.40802572861969516,0.8497812409839364,0.41196736,0.0500169790306304,0.2236447607940557,0.5428700972670644
0.40802572861969516,0.9033556648626223,0.39631992,0.0483105863871936,0.21979669330359272,0.5545941099897091
0.40802572861969516,0.9603076861222645,0.37083232,0.0421585653554176,0.20532551072727812,0.5536882835004191
0.40802572861969516,1.0208502452527815,0.21271792,0.0101914988628736,0.10095295371049626,0.47458603257542314
0.40802572861969516,1.0852097075686449,0.0,0.0,0.0,0.0
0.40802572861969516,1.153626709576396,0.0,0.0,0.0,0.0
0.40802572861969516,1.226357058701375,0.0,0.0,0.0,0.0
0.40802572861969516,1.303672689737678,0.0,0.0,0.0,0.0
0.40802572861969516,1.3858626815974695,0.0,0.0,0.0,0.0
0.40802572861969516,1.4732343381612067,0.0,0.0,0.0,0.0
0.40802572861969516,1.5661143372700317,0.0,0.0,0.0,0.0
0.40802572861969516,1.6648499521563311,0.0,0.0,0.0,0.0
0.40802572861969516,1.769810349879349,0.0,0.0,0.0,0.0
0.40802572861969516,1.8813879716206057,0.0,0.0,0.0,0.0
0.40802572861969516,2.0,0.0,0.0,0.0,0.0
0.4337496941348323,0.1,0.3498852,0.00011528374896,0.01073702700751004,0.03068728545108521
0.4337496941348323,0.10630449594493915,0.34894904,0.00011707759507840001,0.010820240065654737,0.031008080909621465
0.4337496941348323,0.11300645858107586,0.34800952,0.0001114464053696,0.01055681795663826,0.030334853933416128
0.4337496941348323,0.12013094617983913,0.34695,0.00011721957999999999,0.01082679915764581,0.031205646801112003
0.4337496941348323,0.12770459681036414,0.34601944,0.00011195543008640001,0.010580899304236857,0.030578915751776424
0.4337496941348323,0.13575572793777443,0.34470312,0.00011333330226560001,0.010645811489294745,0.03088400096086959
0.4337496941348323,0.14431444230063406,0.34356344,0.0001131243913664,0.010635995081157193,0.030957878059310363
0.4337496941348323,0.1534127404634391,0.34223743999999995,0.0001159518782464,0.010768095386204563,0.031463814672656985
0.4337496941348323,0.16308464046497667,0.3409216,0.00011593068544,0.01076711128576277,0.031582367575896546
0.4337496941348323,0.1733663050099097,0.33913328000000004,0.00011796841244160002,0.010861326458660564,0.03202671957957226
0.4337496941348323,0.18429617667915033,0.3374612,0.00011908278256,0.010912505787398236,0.0323370680463361
0.4337496941348323,0.1959151216645652,0.33556552,0.00011434213912960001,0.010693088381267594,0.031865873410556585
0.4337496941348323,0.2082665825654304,0.3336804,0.00011678505584000001,0.010806713461547874,0.03238641964450976
0.4337496941348323,0.22139674081793126,0.331556,0.000118073904,0.010866181666068352,0.032773292192173724
0.4337496941348323,0.23535468936502527,0.32907848000000006,0.0001094114408896,0.01045999239433758,0.03178570775681709
0.4337496941348323,0.25019261621226735,0.32655472,0.0001184056937216,0.01088143803555394,0.033321943824771355
0.4337496941348323,0.265965999555907,0.32384552000000005,0.0001125567759296,0.010609277823188532,0.03276030442906399
0.4337496941348323,0.28273381521282603,0.32083072,0.00011084161628159999,0.010528134510994812,0.03281523200457491
0.4337496941348323,0.3005587571278905,0.31738344,0.0001157192137664,0.010757286542915922,0.03389366043457063
0.4337496941348323,0.3195074717831778,0.31360624000000004,0.00011808546506240001,0.01086671362751407,0.03465082081119964
0.4337496941348323,0.33965080738552583,0.44227336000000006,0.0137234656583104,0.11714719654481877,0.2648750911536222
0.4337496941348323,0.36106407876409946,0.45032312,0.0167402133854656,0.12938397654062733,0.2873136439022436
0.4337496941348323,0.38382734896841403,0.44871279999999997,0.02312851700416,0.15208062665625757,0.338926428344049
0.4337496941348323,0.40802572861969516,0.45506488,0.0153884139665856,0.12405004621758751,0.2725985934524051
0.4337496941348323,0.4337496941348323,0.4568736,0.01787978824704,0.13371532540079317,0.29267465968879175
0.4337496941348323,0.4610954260127488,0.45714760000000004,0.009708045798239999,0.09852941590327224,0.21553086115572354
0.4337496941348323,0.4901651684480225,0.4634812,0.02585232294256,0.16078657575357466,0.3469106745938663
0.4337496941348323,0.5210676116163322,0.48329871999999996,0.1601246677583616,0.400155804354206,0.8279678546514794
0.4337496941348323,0.5539182980610752,0.48148912,0.1791298026176256,0.42323728878446615,0.8790173468186906
0.4337496941348323,0.5888400547006117,0.48313696,0.1754921557699584,0.41891783892543705,0.8670788484603559
0.4337496941348323,0.6259634520713893,0.48204512000000005,0.18133071527618558,0.42582944388121585,0.8833808832692173
0.4337496941348323,0.6654272925240312,0.47563608,0.17296968954623357,0.4158962485358981,0.8744001265335004
0.4337496941348323,0.7073791291977272,0.46961472000000004,0.16028966135132158,0.40036191296291107,0.8525327165275207
0.4337496941348323,0.7519758177133438,0.47017600000000004,0.141773094976,0.3765276815534284,0.8008228441124778
0.4337496941348323,0.7993841026480046,0.4675720800000001,0.1116262502604736,0.3341051485093781,0.714553248152409
0.4337496941348323,0.8497812409839364,0.40331688000000004,0.0459745267230656,0.21441671278859212,0.5316333717264502
0.4337496941348323,0.9033556648626223,0.39678336,0.041670143723110405,0.2041326620683481,0.514468807533532
0.4337496941348323,0.9603076861222645,0.36637712,0.029489439156505596,0.171724893817133,0.46871074759562764
0.4337496941348323,1.0208502452527815,0.0,0.0,0.0,0.0
0.4337496941348323,1.0852097075686449,0.0,0.0,0.0,0.0
0.4337496941348323,1.153626709576396,0.0,0.0,0.0,0.0
0.4337496941348323,1.226357058701375,0.0,0.0,0.0,0.0
0.4337496941348323,1.303672689737678,0.0,0.0,0.0,0.0
0.4337496941348323,1.3858626815974695,0.0,0.0,0.0,0.0
0.4337496941348323,1.4732343381612067,0.0,0.0,0.0,0.0
0.4337496941348323,1.5661143372700317,0.0,0.0,0.0,0.0
0.4337496941348323,1.6648499521563311,0.0,0.0,0.0,0.0
0.4337496941348323,1.769810349879349,0.0,0.0,0.0,0.0
0.4337496941348323,1.8813879716206057,0.0,0.0,0.0,0.0
0.4337496941348323,2.0,0.0,0.0,0.0,0.0
0.4610954260127488,0.1,0.34793016,0.0001166008503744,0.010798187365220147,0.031035502542292242
0.4610954260127488,0.10630449594493915,0.34704480000000004,0.00011307536896000001,0.010633690279484354,0.030640684659399457
0.4610954260127488,0.11300645858107586,0.346032,0.00011915871999999998,0.01091598460973631,0.031546170902507026
0.4610954260127488,0.12013094617983913,0.34499768,0.00011643052261759999,0.01079029761487606,0.03127643529335056
0.4610954260127488,0.12770459681036414,0.34405432,0.0001110678013376,0.01053887097072547,0.030631415907597
0.4610954260127488,0.13575572793777443,0.3427332,0.00011347851376000002,0.010652629429394418,0.03108140509700962
0.4610954260127488,0.14431444230063406,0.34170864,0.0001203864693504,0.010972076802064412,0.03210945091135071
0.4610954260127488,0.1534127404634391,0.34014056,0.0001153556348864,0.010740374057098757,0.03157628145581567
0.4610954260127488,0.16308464046497667,0.3386364,0.00011269665903999999,0.0106158682659498,0.03134886936534229
0.4610954260127488,0.1733663050099097,0.3370848,0.00011180356096000001,0.010573720298929796,0.031368131398775013
0.4610954260127488,0.18429617667915033,0.33537128,0.00011765760716160001,0.010847009134392762,0.03234328572915594
0.4610954260127488,0.1959151216645652,0.3336112,0.00011590355456,0.010765851316082719,0.03227065313179749
0.4610954260127488,0.2082665825654304,0.33141528,0.0001160439265216,0.01077236865882337,0.03250413999868495
0.4610954260127488,0.22139674081793126,0.32939176,0.0001143603161024,0.010693938287759098,0.03246571282705766
0.4610954260127488,0.23535468936502527,0.32706208000000003,0.00011487749007359998,0.010718091717913221,0.032770817448214175
0.4610954260127488,0.25019261621226735,0.32424072000000004,0.0001153374138816,0.010739525775452098,0.03312207601639947
0.4610954260127488,0.265965999555907,0.32153055999999997,0.0001166265380864,0.010799376745275627,0.03358740377672228
0.4610954260127488,0.28273381521282603,0.31826928,0.00011184953628159997,0.0105758941126318,0.033229390259191215
0.4610954260127488,0.3005587571278905,0.4426076,0.025925172166239997,0.16101295651667288,0.3637826293915262
0.4610954260127488,0.3195074717831778,0.44829144,0.0329041560547264,0.18139502764609178,0.4046363848618028
0.4610954260127488,0.33965080738552583,0.44531647999999996,0.027526478464409605,0.16591105588359567,0.37256886581784643
0.4610954260127488,0.36106407876409946,0.44814287999999997,0.0069820252813056,0.08355851411619046,0.1864550745873514
0.4610954260127488,0.38382734896841403,0.45319136,0.017219881525350398,0.1312245461998265,0.2895565930467573
0.4610954260127488,0.40802572861969516,0.45381512,0.013461807003385598,0.11602502748711417,0.255665847993593
0.4610954260127488,0.4337496941348323,0.45636831999999994,0.010791006548377599,0.10387976967811201,0.22762265723903014
0.4610954260127488,0.4610954260127488,0.4636700000000001,0.009612216763999998,0.09804191330242387,0.21144760994333006
0.4610954260127488,0.4901651684480225,0.47296696,0.0342698420443584,0.1851211550427406,0.3914039894937706
0.4610954260127488,0.5210676116163322,0.480426,0.128974342844,0.3591299804304843,0.7475240316520844
0.4610954260127488,0.5539182980610752,0.48293176000000004,0.1632759762073024,0.4040742211615366,0.8367108039478218
0.4610954260127488,0.5888400547006117,0.48225487999999994,0.1812648371161856,0.42575208410081283,0.8828362381751593
0.4610954260127488,0.6259634520713893,0.47664952000000005,0.1665199192757696,0.40806852277009753,0.8561186063296518
0.4610954260127488,0.6654272925240312,0.48190135999999995,0.18944680611015038,0.4352548748838436,0.9032032507313191
0.4610954260127488,0.7073791291977272,0.4661133600000001,0.1285702241735104,0.35856690334372804,0.7692697401845079
0.4610954260127488,0.7519758177133438,0.47430264000000005,0.1595575975290304,0.3994466141163677,0.8421766619649591
0.4610954260127488,0.7993841026480046,0.41839632,0.0553390404984576,0.23524251422406112,0.5622480480326909
0.4610954260127488,0.8497812409839364,0.40677231999999997,0.0428223221138176,0.2069355506282514,0.5087257427650225
0.4610954260127488,0.9033556648626223,0.39364496,0.0412900286345984,0.20319947990730292,0.5161998769330183
0.4610954260127488,0.9603076861222645,0.35948376000000004,0.0391687382642624,0.19791093518111222,0.5505420750609491
0.4610954260127488,1.0208502452527815,0.0,0.0,0.0,0.0
0.4610954260127488,1.0852097075686449,0.0,0.0,0.0,0.0
0.4610954260127488,1.153626709576396,0.0,0.0,0.0,0.0
0.4610954260127488,1.226357058701375,0.0,0.0,0.0,0.0
0.4610954260127488,1.303672689737678,0.0,0.0,0.0,0.0
0.4610954260127488,1.3858626815974695,0.0,0.0,0.0,0.0
0.4610954260127488,1.4732343381612067,0.0,0.0,0.0,0.0
0.4610954260127488,1.5661143372700317,0.0,0.0,0.0,0.0
0.4610954260127488,1.6648499521563311,0.0,0.0,0.0,0.0
0.4610954260127488,1.769810349879349,0.0,0.0,0.0,0.0
0.4610954260127488,1.8813879716206057,0.0,0.0,0.0,0.0
0.4610954260127488,2.0,0.0,0.0,0.0,0.0
0.4901651684480225,0.1,0.34580264,0.0001203673530304,0.010971205632490898,0.03172678390335857
0.4901651684480225,0.10630449594493915,0.34499424,0.00011755868682239998,0.010842448377668209,0.03142791131141264
0.4901651684480225,0.11300645858107586,0.34395216,0.0001141329433344,0.010683302080087411,0.031060430264742082
0.4901651684480225,0.12013094617983913,0.34290887999999997,0.0001133748651456,0.010647763387002926,0.031051290905627544
0.4901651684480225,0.12770459681036414,0.34180672000000006,0.0001217426748416,0.011033706305752388,0.032280542365440874
0.4901651684480225,0.13575572793777443,0.34064208,0.00011746766927359999,0.010838250286536106,0.03181712102784279
0.4901651684480225,0.14431444230063406,0.33924408,0.0001137538649536,0.010665545694131173,0.03143915051997716
0.4901651684480225,0.1534127404634391,0.33775816,0.00011461348141439997,0.010705768604560812,0.03169655058684833
0.4901651684480225,0.16308464046497667,0.33652824,0.0001105883865024,0.010516101297648288,0.031248792962065498
0.4901651684480225,0.1733663050099097,0.33491696000000004,0.00011861147235840001,0.0108908894199877,0.03251817829705518
0.4901651684480225,0.18429617667915033,0.33326328,0.0001097375316416,0.01047556832069745,0.03143331098672932
0.4901651684480225,0.1959151216645652,0.33135632,0.00011577946805760002,0.010760086805300412,0.03247285823701933
0.4901651684480225,0.2082665825654304,0.32919016,0.0001141733751744,0.010685194203869203,0.032459032809088836
0.4901651684480225,0.22139674081793126,0.32684367999999997,0.00011432270005760002,0.010692179387645908,0.03271343471486403
0.4901651684480225,0.23535468936502527,0.32453224,0.00011297800058240002,0.010629110996804955,0.03275209574495574
0.4901651684480225,0.25019261621226735,0.32181248,0.00011526589224960003,0.010736195427133395,0.03336165032236598
0.4901651684480225,0.265965999555907,0.43809223999999997,0.0149929202917824,0.12244558094019727,0.2794972605317028
0.4901651684480225,0.28273381521282603,0.43684856,0.011939425769926399,0.10926767943873614,0.25012713659565716
0.4901651684480225,0.3005587571278905,0.4485976,0.03949090725824,0.1987231925524547,0.4429876409335554
0.4901651684480225,0.3195074717831778,0.44443495999999993,0.023094165657798402,0.15196764674692573,0.34193450206285697
0.4901651684480225,0.33965080738552583,0.44212512000000004,0.0194382304889856,0.13942105468323499,0.31534298409290784
0.4901651684480225,0.36106407876409946,0.44805111999999997,0.0167153013547456,0.12928766899726207,0.2885556206114652
0.4901651684480225,0.38382734896841403,0.4507852,0.01251552115696,0.11187279006514497,0.24817316554568555
0.4901651684480225,0.40802572861969516,0.45328272,0.010816377605401599,0.1040018153947401,0.22944138570898998
0.4901651684480225,0.4337496941348323,0.46026936000000007,0.0214359883411904,0.1464103423300089,0.3180970863018318
0.4901651684480225,0.4610954260127488,0.46144744,0.0107266645014464,0.1035696118629707,0.22444508926730788
0.4901651684480225,0.4901651684480225,0.48648616,0.1766275052484544,0.4202707523114764,0.8638904595178544
0.4901651684480225,0.5210676116163322,0.48192487999999994,0.16276861774898563,0.40344592915158484,0.8371552204393035
0.4901651684480225,0.5539182980610752,0.48453696,0.16898028248995842,0.41107211349100103,0.8483813360512292
0.4901651684480225,0.5888400547006117,0.48053744,0.1656859605662464,0.40704540356850416,0.8470628294197101
0.4901651684480225,0.6259634520713893,0.4782520799999999,0.17899374295167358,0.4230765213902487,0.8846308026307983
0.4901651684480225,0.6654272925240312,0.46921216000000004,0.1414423057081344,0.3760881621483644,0.801531149892544
0.4901651684480225,0.7073791291977272,0.47802776,0.1706712374053824,0.4131237555568336,0.8642254490760821
0.4901651684480225,0.7519758177133438,0.47381336,0.1458018921735104,0.38184013955254936,0.8058872370178616
0.4901651684480225,0.7993841026480046,0.41280496000000005,0.04713183882339839,0.21709868452710254,0.5259110368419568
0.4901651684480225,0.8497812409839364,0.40875832,0.055642156246777597,0.23588589666781182,0.5770791324022758
0.4901651684480225,0.9033556648626223,0.39098032000000005,0.0421345588446976,0.20526704276307386,0.5250060738685616
0.4901651684480225,0.9603076861222645,0.35217344,0.0328693746545664,0.1812991303193879,0.5148006911577089
0.4901651684480225,1.0208502452527815,0.0,0.0,0.0,0.0
0.4901651684480225,1.0852097075686449,0.0,0.0,0.0,0.0
0.4901651684480225,1.153626709576396,0.0,0.0,0.0,0.0
0.4901651684480225,1.226357058701375,0.0,0.0,0.0,0.0
0.4901651684480225,1.303672689737678,0.0,0.0,0.0,0.0
0.4901651684480225,1.3858626815974695,0.0,0.0,0.0,0.0
0.4901651684480225,1.4732343381612067,0.0,0.0,0.0,0.0
0.4901651684480225,1.5661143372700317,0.0,0.0,0.0,0.0
0.4901651684480225,1.6648499521563311,0.0,0.0,0.0,0.0
0.4901651684480225,1.769810349879349,0.0,0.0,0.0,0.0
0.4901651684480225,1.8813879716206057,0.0,0.0,0.0,0.0
0.4901651684480225,2.0,0.0,0.0,0.0,0.0
0.5210676116163322,0.1,0.34353528,0.00011961101132159999,0.010936681915535443,0.03183568778011808
0.5210676116163322,0.10630449594493915,0.34254584,0.00011386689069439999,0.010670843017044154,0.03115157672632706
0.5210676116163322,0.11300645858107586,0.34171888,0.00011606631554560001,0.01077340779631032,0.03152710730033506
0.5210676116163322,0.12013094617983913,0.34065448000000004,0.00011716503192959999,0.01082427974183964,0.031774951974327885
0.5210676116163322,0.12770459681036414,0.33937520000000004,0.00011745832895999999,0.010837819382145099,0.031934623926984346
0.5210676116163322,0.13575572793777443,0.3382744,0.00011597558464,0.010769196099988151,0.03183568162411389
0.5210676116163322,0.14431444230063406,0.33684568,0.00011466674533759999,0.010708255942850823,0.03178979746111283
0.5210676116163322,0.1534127404634391,0.33568503999999993,0.00011361884819840001,0.010659214239257976,0.03175361713842827
0.5210676116163322,0.16308464046497667,0.33406336,0.00011303182551040001,0.010631642653437898,0.03182522816461494
0.5210676116163322,0.1733663050099097,0.33234287999999995,0.0001170348173056,0.01081826313719536,0.03255151167130574
0.5210676116163322,0.18429617667915033,0.33059520000000003,0.00010963549696000001,0.010470697061800614,0.03167225979627234
0.5210676116163322,0.1959151216645652,0.32867424,0.00011377010442239998,0.010666306972068636,0.03245251885900348
0.5210676116163322,0.2082665825654304,0.32658264,0.00010937083463040001,0.010458051187023327,0.0320226794266325
0.5210676116163322,0.22139674081793126,0.32428224,0.00011707547658240001,0.010820142170156546,0.03336643465320995
0.5210676116163322,0.23535468936502527,0.4431393599999999,0.017864409314790403,0.13365780678580058,0.30161574179689343
0.5210676116163322,0.25019261621226735,0.4414575200000001,0.0280698766914496,0.16754067175300927,0.37951708638468595
0.5210676116163322,0.265965999555907,0.44095472,0.020367648765721596,0.14271527166257153,0.3236506271269112
0.5210676116163322,0.28273381521282603,0.43992639999999994,0.01955002690304,0.13982141074613716,0.3178290976539193
0.5210676116163322,0.3005587571278905,0.44648488,0.022497838523385598,0.14999279490490733,0.33594148788399586
0.5210676116163322,0.3195074717831778,0.44508240000000004,0.00875236761024,0.09355408922243859,0.21019498686633886
0.5210676116163322,0.33965080738552583,0.44736032,0.013848333337497598,0.11767894177590822,0.26305180972668346
0.5210676116163322,0.36106407876409946,0.45117103999999997,0.024167529913318397,0.15545909401935415,0.3445679802926938
0.5210676116163322,0.38382734896841403,0.45133392000000006,0.016809563057433603,0.12965169901483592,0.28726336149260817
0.5210676116163322,0.40802572861969516,0.4568836,0.02729074945904,0.1651991206364005,0.3615781363927278
0.5210676116163322,0.4337496941348323,0.4579047200000001,0.012568217513721601,0.11210806176953378,0.2448283602962943
0.5210676116163322,0.4610954260127488,0.46253304,0.0172448619483584,0.13131969368056873,0.28391419060694284
0.5210676116163322,0.4901651684480225,0.48749344,0.1872763837809664,0.43275441509124596,0.887713309724221
0.5210676116163322,0.5210676116163322,0.48543072000000004,0.1756090021282816,0.4190572778610122,0.863268970412528
0.5210676116163322,0.5539182980610752,0.48818224,0.20991325024458238,0.45816290797551734,0.9385079391161738
0.5210676116163322,0.5888400547006117,0.48202944,0.1805567495332864,0.42491969774686417,0.8815222940467374
0.5210676116163322,0.6259634520713893,0.47669944,0.1630037096636864,0.40373717894651023,0.8469428429504978
0.5210676116163322,0.6654272925240312,0.472332,0.14182506488,0.3765966872929182,0.7973135152666306
0.5210676116163322,0.7073791291977272,0.47528656,0.1576492118353664,0.3970506413990115,0.8353921082872856
0.5210676116163322,0.7519758177133438,0.47306023999999997,0.1484284860351424,0.38526417694244863,0.8144082811576993
0.5210676116163322,0.7993841026480046,0.4131768,0.04385038499776,0.20940483518238062,0.5068165375751509
0.5210676116163322,0.8497812409839364,0.4076072,0.04953575252416,0.22256628793274152,0.5460312966324969
0.5210676116163322,0.9033556648626223,0.39047728,0.0443928374198016,0.2106960783208876,0.5395860120744737
0.5210676116163322,0.9603076861222645,0.35110336,0.030999291460710402,0.1760661564887199,0.5014653134869456
0.5210676116163322,1.0208502452527815,0.0,0.0,0.0,0.0
0.5210676116163322,1.0852097075686449,0.0,0.0,0.0,0.0
0.5210676116163322,1.153626709576396,0.0,0.0,0.0,0.0
0.5210676116163322,1.226357058701375,0.0,0.0,0.0,0.0
0.5210676116163322,1.303672689737678,0.0,0.0,0.0,0.0
0.5210676116163322,1.3858626815974695,0.0,0.0,0.0,0.0
0.5210676116163322,1.4732343381612067,0.0,0.0,0.0,0.0
0.5210676116163322,1.5661143372700317,0.0,0.0,0.0,0.0
0.5210676116163322,1.6648499521563311,0.0,0.0,0.0,0.0
0.5210676116163322,1.769810349879349,0.0,0.0,0.0,0.0
0.5210676116163322,1.8813879716206057,0.0,0.0,0.0,0.0
0.5210676116163322,2.0,0.0,0.0,0.0,0.0
0.5539182980610752,0.1,0.34080616,0.0001099732420544,0.0104868127691115,0.030770608046261545
0.5539182980610752,0.10630449594493915,0.34015248000000003,0.0001107807178496,0.010525241937817866,0.030942717036247583
0.5539182980610752,0.11300645858107586,0.33902104,0.0001175679413184,0.010842875140773318,0.0319828974059348
0.5539182980610752,0.12013094617983913,0.33793616000000004,0.0001143546444544,0.010693673103961987,0.031644062902182434
0.5539182980610752,0.12770459681036414,0.33674128,0.00011185619996159999,0.010576209148915314,0.03140752196735522
0.5539182980610752,0.13575572793777443,0.33557832,0.00011629767397760001,0.010784139927578833,0.032135985207801365
0.5539182980610752,0.14431444230063406,0.33442256000000004,0.00011017843504640002,0.010496591591864475,0.031387211412604685
0.5539182980610752,0.1534127404634391,0.33286672,0.0001122331804416,0.010594016256434573,0.03182660091833324
0.5539182980610752,0.16308464046497667,0.33135112,0.00011602167474560002,0.01077133579207333,0.03250731668591714
0.5539182980610752,0.1733663050099097,0.32964656,0.0001150941521664,0.010728194264012933,0.03254453577192777
0.5539182980610752,0.18429617667915033,0.32785768,0.00011430380901760002,0.010691295946591321,0.032609563840600965
0.5539182980610752,0.1959151216645652,0.32576056,0.00011900804448639999,0.010909080826834129,0.033488034361293245
0.5539182980610752,0.2082665825654304,0.43800952,0.007718908165369601,0.08785731708497364,0.2005831222229454
0.5539182980610752,0.22139674081793126,0.44511799999999996,0.024204955996,0.15557942022002783,0.3495239918853604
0.5539182980610752,0.23535468936502527,0.43995936,0.031136026764390395,0.17645403584047148,0.4010689438235192
0.5539182980610752,0.25019261621226735,0.44509735999999994,0.025861650169030394,0.16081557812920486,0.36130427313521896
0.5539182980610752,0.265965999555907,0.43780672000000004,0.018793003858841598,0.13708757733230825,0.3131235110605617
0.5539182980610752,0.28273381521282603,0.44209160000000003,0.01023962460144,0.10119103024201305,0.22889154700522027
0.5539182980610752,0.3005587571278905,0.44405424000000004,0.0149110264980224,0.12211071410004283,0.27499053741732726
0.5539182980610752,0.3195074717831778,0.43961216,0.008303221356134401,0.09112201356496903,0.2072781916791588
0.5539182980610752,0.33965080738552583,0.44368296,0.012855566909638402,0.11338239241451206,0.25554822392663457
0.5539182980610752,0.36106407876409946,0.44749512,0.021070441256185596,0.14515660941268088,0.3243758488644097
0.5539182980610752,0.38382734896841403,0.4516502399999999,0.0165585649639424,0.12868008767459865,0.2849109250436769
0.5539182980610752,0.40802572861969516,0.4579263999999999,0.03396020661504,0.18428295258932662,0.40242919514866726
0.5539182980610752,0.4337496941348323,0.45973608000000005,0.0217079269862336,0.14733610211429377,0.3204797459322613
0.5539182980610752,0.4610954260127488,0.46557600000000005,0.022019530368,0.1483897919939239,0.31872302694710186
0.5539182980610752,0.4901651684480225,0.48536288000000005,0.18901477129410563,0.43475829065597543,0.8957386495151326
0.5539182980610752,0.5210676116163322,0.48105648,0.16854726234600959,0.4105450795540114,0.8534238631480682
0.5539182980610752,0.5539182980610752,0.4814584800000001,0.1749345860200896,0.41825182129919003,0.8687183603022008
0.5539182980610752,0.5888400547006117,0.47474672,0.1381353570332416,0.3716656522107492,0.7828714481918889
0.5539182980610752,0.6259634520713893,0.47577512000000005,0.1736494857809856,0.416712713726118,0.8758606665395154
0.5539182980610752,0.6654272925240312,0.47013824000000004,0.12835656911370238,0.35826885032570494,0.7620500096433442
0.5539182980610752,0.7073791291977272,0.47216463999999997,0.1468888304936704,0.38326078653270856,0.8117100563326991
0.5539182980610752,0.7519758177133438,0.4728488000000001,0.13151450123456,0.3626492813098628,0.7669455464619191
0.5539182980610752,0.7993841026480046,0.41134712,0.0454349824197056,0.21315483203461658,0.5181872478762379
0.5539182980610752,0.8497812409839364,0.40444824,0.051525946056902396,0.22699327315341836,0.5612418369119825
0.5539182980610752,0.9033556648626223,0.38014032000000003,0.0415510661342976,0.2038407862384209,0.536225113501301
0.5539182980610752,0.9603076861222645,0.34090368,0.0290807536664576,0.17053079975903943,0.5002316189694386
0.5539182980610752,1.0208502452527815,0.0,0.0,0.0,0.0
0.5539182980610752,1.0852097075686449,0.0,0.0,0.0,0.0
0.5539182980610752,1.153626709576396,0.0,0.0,0.0,0.0
0.5539182980610752,1.226357058701375,0.0,0.0,0.0,0.0
0.5539182980610752,1.303672689737678,0.0,0.0,0.0,0.0
0.5539182980610752,1.3858626815974695,0.0,0.0,0.0,0.0
0.5539182980610752,1.4732343381612067,0.0,0.0,0.0,0.0
0.5539182980610752,1.5661143372700317,0.0,0.0,0.0,0.0
0.5539182980610752,1.6648499521563311,0.0,0.0,0.0,0.0
0.5539182980610752,1.769810349879349,0.0,0.0,0.0,0.0
0.5539182980610752,1.8813879716206057,0.0,0.0,0.0,0.0
